"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"xray/fire_control/accuracy";"Measure accuracy:";"Mesure de la précision:";"Accuratezza misurazione:";"Messgenauigkeit:";"Precisión de medición:";"Точность целеуказания:";"Точність цілевказівки:";"Dokładność pomiaru:";"Medir exatidão:";"İsabetliliği ölç:";"Změřit přesnost:";"Ακρίβεια μέτρησης:";"Akurasi pengukuran:";"ความแม่นยำการวัด:";"측정값의 정확도:";"测\t距\t精\t度：";"測定精度：";"測\t量\t精\t度：";;
"xray/fire_control/lock_time";"Fire solution calculation time:";"Temps de calcul de la solution de tir:";"Calcolo tempo soluzione di fuoco:";"Dauer bis zur Ziellösung:";"Tiempo de cálculo para solución de tiro:";"Время выдачи целеуказания:";"Час видачі цілевказівки:";"Czas wyznaczania namiaru:";"Tempo de cálculo de solução de tiro:";"Ateş çözümü hesaplama süresi:";"Doba výpočtu palebného řešení:";"Χρόνος υπολογισμού λύσης στόχευσης:";"Waktu perhitungan target tembakan:";"เวลาคำนวณเป้าหมายยิง:";"사격 계산 시간:";"射\t击\t诸\t元\t计\t算\t时\t间：";"射撃諸元の\t計算時間：";"射\t擊\t諸\t元\t計\t算\t時\t間：";;
"xray/fire_control/calc_time";"Fire solution update time:";"Temps de mise à jour de la solution de tir:";"Aggiornamento tempo soluzione di fuoco:";"Neue Ziellösung in:";"Tiempo de actualización para solución de tiro:";"Время обновления целеуказания:";"Час оновлення цілевказівки:";"Czas aktualizacji namiaru:";"Tempo de atualização de solução de tiro:";"Ateş çözümü güncelleme süresi:";"Doba aktualizace palebného řešení:";"Χρόνος αναβάθμισης λύσης στόχευσης:";"Waktu pembaruan target tembakan:";"เวลาอัปเดตเป้าหมายยิง:";"사격 갱신 시간:";"射\t击\t诸\t元\t更\t新\t时\t间：";"射撃諸元の\t修正時間：";"射\t擊\t諸\t元\t更\t新\t時\t間：";;
"xray/fire_control/devices";"Fire solution calculations from:";"Calcul de la solution de tir à partir de:";"Calcoli soluzione di fuoco da:";"Ziellösung von:";"Cálculos de solución de tiro de:";"Обработка данных от:";"Обробка даних від:";"Obliczenia namiaru z:";"Cálculos da solução de tiro de:";"Ateş çözümü hesaplamaları kaynağı:";"Výpočet palebného řešení od:";"Υπολογισμοί λύσης στόχευσης από:";"Perhitungan target tembakan dari:";"คำนวณเป้าหมายยิงจาก:";"사격 제원수치를 확보한 장치:";"射\t击\t诸\t元\t数\t据\t来\t源：";"射撃諸元の\t参照元：";"射\t擊\t諸\t元\t數\t據\t來\t源：";;
"xray/fire_control/num_rangefinders";"{n} {n=rangefinder/rangefinders}";"{n} {n=télémètre/télémètres}";"{n} {n=telemetro/telemetri}";"{n} {n=Entfernungsmesser/Entfernungsmesser}";"{n} {n=telémetro/telémetros}";"{n} {n=дальномер/дальномера/дальномеров}";"{n} {n=далекомір/далекоміра/далекомірів}";"{n} {n=dalmierz/dalmierze/dalmierzy}";"{n} {n=telémetro/telémetros}";"{n} {n=menzil bulucu/menzil bulucu}";"{n} {n=dálkoměr/dálkoměry/dálkoměrů}";"{n} {n=τηλέμετρο/τηλέμετρα}";"{n} {n=pengintai}";"{n} {n=เครื่องวัดระยะ}";"{n} {n=거리 측정기}";"{n} {n=\t测\t距\t仪}";"{n} {n=測距儀}";"{n} {n=\t測\t距\t儀}";;
"xray/fire_control/num_fire_directors";"{n} {n=fire director/fire directors}";"{n} {n=appareil de conduite de tir/appareils de conduite de tir}";"{n} {n=direttore di fuoco/direttori di fuoco}";"{n} {n=Feuerleitgerät/Feuerleitgeräte}";"{n} {n=director de tiro/directores de tiro}";"{n} {n=артиллерийский директор/артиллерийских директора/артиллерийских директоров}";"{n} {n=артилерійський директор/артилерійських директора/артилерійських директорів}";"{n} {n=przelicznik artyleryjski/przeliczniki artyleryjskie/ przeliczników artyleryjskich}";"{n} {n=diretor de tiro/diretores de tiro}";"{n} {n=ateş direktörü/ateş direktörü}";"{n} {n=řízení palby/řízení palby/řízení palby}";"{n} {n=κατευθυντήρας πυρών/κατευθυντήρες πυρών}";"{n} {n=pengatur arah tembakan}";"{n} {n=เครื่องกำกับการดับเพลิง}";"{n} {n=화재 경보기}";"{n} {n=\t射\t击\t指\t挥\t仪}";"{n} {n=方位盤}";"{n} {n=\t射\t擊\t指\t揮\t儀}";;
"xray/ircm_protected_sector/hor";"Protected sector horizontally";"Secteur protégé à l'horizontale";"Settore protetto orizzontalmente";"Horizontal geschützter Bereich";"Sector protegido horizontalmente";"Сектор облучения по горизонтали";"Сектор опромінення по горизонталі";"Chroniony obszar w poziomie";"Setor protegido horizontalmente";"Yatay olarak korunan bölge";"Chráněný úsek vodorovně";"Προστατευμένος τομέας οριζόντια";"Sektor yang dilindungi secara horizontal";"ส่วนที่คุ้มกันแนวนอน";"수평 보호 구간";"水\t平\t保\t护\t范\t围";"水平方向の\t防護範囲";"水\t平\t保\t護\t範\t圍";;
"xray/ircm_protected_sector/vert";"Protected sector vertically";"Secteur protégé à la verticale";"Settore protetto verticalmente";"Vertikal geschützter Sektor";"Sector protegido verticalmente";"Сектор облучения по вертикали";"Сектор опромінення по вертикалі";"Chroniony obszar w pionie";"Setor protegido verticalmente";"Dikey olarak korunan bölge";"Chráněný úsek svisle";"Προστατευμένος τομέας κάθετα";"Sektor yang dilindungi secara vertikal";"ส่วนที่คุ้มกันแนวตั้ง";"수직 보호 구간";"垂\t直\t保\t护\t范\t围";"垂直方向の\t防護範囲";"垂\t直\t保\t護\t範\t圍";;
"xray/aps/protected_sector/hor";"Protected sector horizontally";"Secteur protégé à l'horizontale";"Settore protetto orizzontalmente";"Horizontal geschützter Bereich";"Sector protegido horizontalmente";"Сектор защищаемой зоны по горизонтали";"Захищений сектор (горизонтальний)";"Chroniony obszar w poziomie";"Área protegida horizontalmente";"Yatay olarak korunan alan";"Chráněný úsek vodorovně";"Protected sector horizontally";"Sektor yang dilindungi secara horizontal";"Protected sector horizontally";"수평 보호 구간";"水\t平\t保\t护\t范\t围";"水平方向の\t防護範囲";"水\t平\t保\t護\t範\t圍";;
"xray/aps/protected_sector/vert";"Protected sector vertically";"Secteur protégé à la verticale";"Settore protetto verticalmente";"Vertikal geschützter Bereich";"Sector protegido verticalmente";"Сектор защищаемой зоны по вертикали";"Захищений сектор (вертикальний)";"Chroniony obszar w pionie";"Área protegida verticalmente";"Dikey olarak korunan alan";"Chráněný úsek svisle";"Protected sector vertically";"Sektor yang dilindungi secara vertikal";"Protected sector vertically";"수직 보호 구간";"垂\t直\t保\t护\t范\t围";"垂直方向の\t防護範囲";"垂\t直\t保\t護\t範\t圍";;
"xray/aps/reactionTime";"Reaction time";"Temps de réaction";"Tempo di reazione";"Reaktionszeit";"Tiempo de reacción";"Время реакции комплекса";"Час реагування";"Czas reakcji";"Tempo de resposta";"Tepki süresi";"Reakční doba";"Reaction time";"Waktu reaksi";"Reaction time";"반응 시간";"响\t应\t时\t间";"反応時間";"反\t應\t時\t間";;
"xray/aps/reloadTime";"Time of readiness to re-repel threat";"Temps de rechargement";"Tempo di prontezza per respingere la minaccia";"Zeit zur Bereitschaft die Bedrohung ein weiteres Mal abzuwehren";"Tiempo de preparación para repeler nueva amenaza";"Время готовности комплекса к повторному отражению угрозы";"Час готовності до повторного усунення загрози";"Czas ponownego przygotowania systemu";"Tempo de resposta para repelir novamente a ameaça";"Tehlikeyi tekrar savuşturmaya hazır olma zamanı";"Doba připravenosti ke znovuodvrácení hrozby";"Time of readiness to re-repel threat";"Waktu kesiapan untuk menghalau kembali ancaman";"Time of readiness to re-repel threat";"다음 위협을 탐지하는 데 걸리는 시간";"每\t次\t拦\t截\t间\t隔";"脅威を\t再び\t撃退するための\t準備時間";"每\t次\t攔\t截\t間\t隔";;
"xray/aps/targetSpeed";"Threat velocity";"Vitesse de la menace";"Velocità della minaccia";"Geschwindigkeit der Bedrohung";"Velocidad de amenaza";"Скорость угрозы";"Швидкість загрози";"Prędkość celu";"Velocidade da ameaça";"Tehdit hızı";"Rychlost hrozby";"Threat velocity";"Kecepatan ancaman";"Threat velocity";"방어 가능한 속도";"来\t袭\t目\t标\t速\t度";"脅威の\t速度";"來\t襲\t目\t標\t速\t度";;
"xray/aps/shotCount";"Count countermeasures";"Nombre de contre-mesures";"Conteggio contromisure";"Anzahl Gegenmaßnahmen";"Cantidad de contramedidas";"Количество контрбоеприпасов";"Розрахувати засоби протидії";"Liczba środków obronnych";"Número de contramedidas";"Karşı-tedbir sayısı";"Počet protiopatření";"Count countermeasures";"Jumlah penangkal";"Count countermeasures";"대응탄 갯수";"拦\t截\t次\t数";"フレアの\t数";"干\t擾\t次\t數";;
"xray/firing";"Firing";"Tir";"Fuoco";"Feuern";"Disparando";"Ведение огня";"Стрільба";"Strzał";"Disparando";"Ateş etme";"Střelba";"Firing";"Menembak";"Firing";"무장 발사";"武\t器\t发\t射";"射撃";"開\t火";;
"xray/indicators";"MFD/HUD";"MFD/HUD";"MFD/HUD";"MFD/HUD";"MFD/HUD";"МФД/ИЛС";"БФД/ІЛС";"MFD/HUD";"MFD/HUD";"MFD/HUD";"MFD/HUD";"MFD/HUD";"MFD/HUD";"MFD/HUD";"MFD/HUD";"多\t功\t能\t显\t示\t器\t/\t平\t视\t显\t示\t器";"MFD/HUD";"多\t功\t能\t顯\t示\t器\t/\t抬\t頭\t顯\t示\t器";;
"xray/weaponControls";"Weapon control";"Contrôle de l'arme";"Controllo armamento";"Waffenkontrolle";"Control de las armas";"Применение вооружения";"Застосування озброєння";"Kontrola uzbrojenia";"Controle de Armamentos";"Silah kontrolü";"Ovládání zbraní";"Weapon control";"Kontrol senjata";"Weapon control";"무장 통제 장치";"武\t器\t操\t控";"武器\tコントロール";"武\t器\t控\t制";;
"xray/optics";"Targeting optics";"Optique de ciblage";"Ottica di puntamento";"Zieloptik";"Óptica de puntería";"Прицельная оптика";"Прицільна оптика";"Optyka celownicza";"Ótica de alvo";"Hedefleme optikleri";"Zaměřovací optika";"Targeting optics";"Optik penargetan";"Targeting optics";"목표 추적 광학장비";"瞄\t准\t设\t备";"照準器";"瞄\t準\t設\t備";;
"xray/guidance";"Guidance weapon control";"Contrôle du guidage de l'arme";"Controllo guida delle armi";"Lenkwaffenkontrolle";"Control de armas guiadas";"Ведение огня управляемым вооружением";"Ведення вогню керованим озброєнням";"System naprowadzania broni";"Controle de guia de armamento";"Güdüm silah kontrolü";"Ovládání řízené výzbroje";"Guidance weapon control";"Kontrol senjata pemandu";"Guidance weapon control";"유도 무장 조작";"制\t导\t武\t器\t操\t控";"誘導武器制御";"導\t引\t武\t器\t操\t控";;
"xray/sensors";"Sensors";"Capteurs";"Sensori";"Sensoren";"Sensores";"Радиолокационное оборудование";"Радіолокаційне обладнання";"Czujniki";"Sensores";"Sensörler";"Senzory";"Sensors";"Sensor";"Sensors";"센서";"传\t感\t器";"センサー";"傳\t感\t器";;
"xray/radar";"Radar";"Radar";"Radar";"Radar";"Radar";"РЛС";"РЛС";"Radar";"Radar";"Radar";"Radar";"Radar";"Radar";"Radar";"레이더";"雷\t达";"レーダー";"雷\t達";;
"xray/counterMeasures";"IRCM";"IRCM";"IRCM";"Infrarot-Gegenmaßnahme ";"IRCM";"СОЭП";"СОЕП";"IRCM";"IRCM";"IRCM";"IRCM";"IRCM";"IRCM";"IRCM";"IRCM";"机\t载\t干\t扰\t系\t统";"IRCM";"干\t擾\t系\t統";;
"xray/rwr";"RWR";"RWR";"RWR";"RWR";"RWR";"СПО";"СПО";"RWR";"RWR";"RWR";"RWR";"RWR";"RWR";"RWR";"RWR";"雷\t达\t告\t警\t接\t收\t器";"RWR";"雷\t達\t警\t告\t接\t收\t器";;
"xray/nightVision";"NVD";"NVD";"NVD";"NVD";"NVD";"ПНВ";"ПНБ";"NVD";"NVD";"NVD";"Noktovize";"NVD";"NVD";"NVD";"NVD";"夜\t视\t设\t备";"NVD";"夜\t視\t設\t備";;
"xray/controls";"Flight control";"Contrôle de vol";"Controllo di volo";"Flugsteuerung";"Control de vuelo";"Управление полётом";"Керування польотом";"Kontrola lotu";"Controle de voo";"Uçuş kontrol";"Ovládání letu";"Flight control";"Kontrol penerbangan";"Flight control";"비행 조작";"飞\t行\t操\t控";"飛行制御";"飛\t行\t控\t制";;
"shop/armorThicknessEquivalent/steel";"Protection equivalent to {thickness} of steel";"Protection équivalente à {thickness} d'acier";"Protezione equivalente a {thickness} di acciaio";"Schutzniveau entspricht {thickness} Panzerstahl";"Protección equivalente a {thickness} de acero";"Защита эквивалентна {thickness} стали";"Захист, еквівалентний {thickness} сталі";"Zapewniana ochrona jest równoważna {thickness} stali";"Proteção equivalente a {thickness} de aço";"Koruma, {thickness} çeliğe eşittir";"Ochrana odpovídající {thickness} oceli";"Protection equivalent to {thickness} of steel";"Perlindungan yang setara dengan baja {thickness}";"การป้องกันเทียบเท่ากับเหล็กหนา {thickness}";"이 장갑은 {thickness}의 강철과 맞먹는 방호력을 가지고 있습니다.";"等\t效\t装\t甲\t厚\t度：\t{thickness}\t（钢）";"{thickness}の\t鋼の\t防御に\t相当";"等\t效\t裝\t甲\t厚\t度：\t{thickness} 鋼";;
"shop/unitValidCondition";"at";"à";"a";"bei";"a";"при";"при";"przy";"no";"@";"při";"at";"dengan";"at";"―";"/\t每\t分\t钟";"値";"/\t每\t分\t鐘";;
"duplicate_role/tank_gunner";"Can fire main armament";"Peut tirer avec l'armement principal";"Può sparare dal cannone principale";"Kann die Hauptwaffe bedienen";"Puede disparar el arma principal";"Может вести огонь из основного вооружения";"Може вести вогонь з основного озброєння";"Może strzelać z uzbrojenia głównego";"Pode disparar armamento principal";"Ana silahı ateşleyebilir";"Může střílet hlavní výzbrojí";"Can fire main armament";"Bisa menembakkan persenjataan utama";"Can fire main armament";"주 무장을 사용할 수 있습니다";"可\t发\t射\t主\t武\t器";"主武装を\t発射可能";"可\t發\t射\t主\t武\t器";;
"duplicate_role/driver";"Can drive the vehicle";"Peut conduire le véhicule";"Può guidare il mezzo";"Kann das Fahrzeug fahren";"Puede manejar el vehículo";"Может управлять движением";"Може керувати транспортним засобом";"Może kierować pojazdem";"Pode dirigir o veículo";"Aracı sürebilir";"Může řídit vozidlo";"Can drive the vehicle";"Bisa mengemudikan kendaraan";"Can drive the vehicle";"차량을 조종합니다";"可\t驾\t驶\t载\t具";"車両を\t操縦可能";"可\t駕\t駛\t載\t具";;
"duplicate_role/loader";"Performs tank loader's duties";"Effectue les taches du chargeur";"Fa le mansioni del servente";"Führt die Tätigkeiten des Ladeschützen aus";"Realiza labores de cargador del tanque";"Выполняет обязанности заряжающего";"Виконує обов'язки заряджаючого";"Wykonuje obowiązki ładowniczego";"Realiza funções de carregador do tanque";"Yükleyicinin görevlerini yerine getirebilir";"Plní úkoly nabíječe v tanku";"Performs tank loader's duties";"Melakukan tugas pengisi amunisi tank";"Performs tank loader's duties";"탄약수의 역할을 수행합니다";"兼\t任\t装\t填\t手";"装填手の\t任務を\t遂行します";"兼\t任\t裝\t填\t手";;
"duplicate_role/commander";;;;;;;;;;;;;;;;;;;;
"duplicate_role/radio_gunner";;;;;;;;;;;;;;;;;;;;
"plane_engine_type";"Type";"Type";"Tipo";"Typ";"Tipo";"Тип";"Тип";"Typ";"Tipo";"Tip";"Typ";"Type";"Jenis";"Type";"종류";"类\t型";"種類";"類\t型";;
"plane_engine_type/inline";"Inline";"En ligne";"In linea";"Reihenmotor";"En línea";"Рядный";"Рядний";"Rzędowy";"Em linha";"Sıralı";"řadový";"Inline";"Satu garis";"Inline";"직렬형";"直\t列";"直列";"直\t列";;
"plane_engine_type/radial";"Radial";"Radial";"Radiale";"Sternmotor";"Radial";"Радиальный";"Радіальний";"Gwiazdowy";"Radial";"Radyal";"hvězdicový";"Radial";"Radial";"Radial";"방사형";"星\t型";"星形";"星\t型";;
