"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"streaks/tank_sniper_shot/desc";"Destroy an enemy vehicle from 500 meters.";"Détruisez un véhicule ennemi de 500 mètres.";"Per aver distrutto un mezzo nemico da 500 metri.";"Zerstöre ein feindliches Fahrzeug aus 500 Metern Entfernung.";"Destruye un vehículo enemigo desde 500 metros.";"Уничтожьте технику противника с расстояния 500 м.";"За знищення ворожої техніки з відстані 500 м.";"Zniszcz wrogi pojazd z odległości 500 metrów.";"Abate de um veículo inimigo a 500 metros.";"Bir düşman aracını 500 metre mesafeden imha edin.";"Zničte nepřátelské vozidlo ze vzdálenosti 500 metrů.";"Καταστρέψτε ένα εχθρικό όχημα από απόσταση 500 μέτρων.";"Menghancurkan kendaraan musuh dari jarak 500 meter.";"ทำลายพาหนะศัตรูจากระยะ 500 เมตร";"500미터 거리의 적 장비를 격파하였습니다.";"在 500 米\t距\t离\t外\t距\t离\t摧\t毁\t敌\t方\t载\t具。";"500\tメートルの\t距離から\t敵車両を\t破壊する。";"在 500 公\t尺\t距\t離\t外\t距\t離\t摧\t毀\t敵\t方\t載\t具。";;
"streaks/tank_kill_without_fail";"Without a miss";"Sans manquer un tir";"Mira perfetta";"Ohne zu verfehlen!";"Sin fallar";"Без промаха";"Без промаху";"Bez pudła";"Sem Falhar";"Iskalamaz";"Bez minutí";"Δεν αστοχεί ποτέ";"Without a Miss";"ไม่เคยพลาดเป้า";"백발백중";"百\t发\t百\t中";"一つの\tミスもなく";"彈\t無\t虛\t發";;
"streaks/tank_kill_without_fail/other";;;;;;;;;;;;;;;;;;;;
"streaks/tank_kill_without_fail/desc";"For destroying the third and each subsequent enemy vehicle without a miss.
Vehicles destroyed without miss: x%d";"Pour avoir détruit le troisième véhicule ennemi et chaque véhicule ennemi suivant sans échec.
Véhicules détruits sans échec: x%d";"Per aver distrutto dal terzo nemico in poi senza aver mancato un colpo.
Mezzi distrutti senza sbagliare: x%d";"Für die Zerstörung des dritten und jedes weiteren gegnerischen Fahrzeugs ohne Fehlschuss.
Zerstörte Fahrzeuge ohne Fehlschuss: x%d";"Por destruir el tercer vehículo enemigo y cada uno de los siguientes sin fallar.
Vehículos destruidos sin fallar: x%d";"За уничтожение третьей и каждой последующей техники противников без промаха.
Техники уничтожено без промахов: x%d";"За знищення третьої та кожної наступної одиниці ворожої техніки без промаху.
Знищено техніки без промаху: x%d";"Za zniszczenie trzeciego i każdego kolejnego wrogiego pojazdu bez chybienia.
Pojazdy zniszczone bez chybienia: x%d";"Destruição do terceiro e cada veículo inimigo subsequente sem falhar.
Veículos abatidos sem falhar: x%d";"İsabetsiz atış yapmadan yok edilen üçüncü ve diğer araçlar için verilir.
İsabetsiz atış yapmadan imha edilen araçlar: x%d";"Za zničení třetího a každého dalšího nepřátelského vozidla bez minutí.
Zničená vozidla bez minutí: x%d";"Για την καταστροφή του τρίτου και κάθε επόμενου εχθρικού οχήματος χωρίς να αστοχήσει.
Οχήματα που καταστράφηκαν χωρίς αστοχία: x%d";"Menghancurkan kendaraan musuh ketiga dan setiap kendaraan musuh berikutnya tanpa memeleset.
Kendaraan yang dihancurkan tanpa memeleset: x%d";"ทำลายพาหนะศัตรูเป็นครั้งที่สามและครั้งถัดๆ ไปโดยไม่พลาดเป้า
พาหนะที่ทำลายได้โดยไม่พลาดเป้า: x%d";"한 발도 빗나가지 않고 3대 이상의 장비를 격파했을 때 수여됩니다.
총 %d대의 장비를 백발백중으로 격파하였습니다.";"连\t续\t多\t次\t未\t经\t校\t射\t直\t接\t命\t中\t并\t摧\t毁\t敌\t方\t目\t标，\t自\t第 3 个\t战\t果\t起\t每\t次\t符\t合\t条\t件\t的\t击\t杀\t均\t可\t获\t得\t嘉\t奖。
弹\t无\t虚\t发\t摧\t毁\t敌\t方\t单\t位\t数：%d";"一度も\t弾を\t外すことなく、\t敵車両を\t3台以上破壊した\t際に\t与えられます。\t
弾を\t外すことなく\t破壊した\t車両の\t数：\tx%d";"連\t續\t多\t次\t未\t經\t校\t射\t直\t接\t命\t中\t並\t摧\t毀\t敵\t方\t目\t標，\t自\t第 3 個\t戰\t果\t起\t每\t次\t符\t合\t條\t件\t的\t擊\t殺\t均\t可\t獲\t得\t嘉\t獎。
彈\t無\t虛\t發\t摧\t毀\t敵\t方\t單\t位\t數：%d";;
"streaks/global_kills_without_death";"Professional";"Professionnel";"Professionale";"Profi";"Profesional";"Профессионал";"Професіонал";"Zawodowiec";"Profissional";"Profesyonel";"Profesionál";"Επαγγελματίας";"Professional";"มือโปร";"초고수";"势\t不\t可\t挡";"プロフェッショナル";"勢\t不\t可\t擋";;
"streaks/global_kills_without_death/other";;;;;;;;;;;;;;;;;;;;
"streaks/global_kills_without_death/desc";"For destroying the third and each subsequent enemy vehicles without losing your own.
Vehicles destroyed without loss: x%d";"Pour avoir détruit le troisième véhicule ennemi et chacun des véhicules suivants sans perdre le vôtre.
Véhicules détruits sans perte: x%d";"Per aver distrutto dal quinti nemico in poi senza aver perso il proprio mezzo.
Mezzi distrutti senza essere distrutti: x%d";"Für die Zerstörung des dritten und jedes weiteren feindlichen Fahrzeugs, ohne das eigene zu verlieren.
Fahrzeuge ohne Verlust zerstört: x %d";"Por destruir el tercer vehículo enemigo y cada uno de los siguientes sin perder el tuyo.
Vehículos destruidos sin perdidas: x%d";"За уничтожение третьей и каждой последующей техники противников без потери своей.
Техники уничтожено без потерь: x%d";"За знищення третьої та кожної наступної одиниці ворожої техніки без втрат своєї.
Знищено техніки без втрат: x%d";"Za zniszczenie trzeciego i każdego kolejnego pojazdu wroga bez strat własnych.
Pojazdy zniszczone bez strat: x%d";"Destruição do terceiro e cada veículo inimigo subsequente sem perder o próprio veículo.
Veículos abatidos sem baixas: x%d";"Aracınızı kaybetmeden yok ettiğiniz üç ve üzeri sayıda araç için verilir.
Araç kaybeden imha edilen araçlar: x%d";"Za zničení třetího a každého dalšího nepřátelského stroje bez ztráty vlastního.
Zničené stroje bez ztráty vlastního: x%d";"Για την καταστροφή του τρίτου και κάθε επόμενου εχθρικού οχήματος χωρίς να χάσετε το δικό σας.
Οχήματα που καταστράφηκαν χωρίς απώλειες: x%d";"Menghancurkan kendaraan musuh ketiga dan setiap kendaraan musuh berikutnya tanpa kehilangan kendaraanmu sendiri.
Kendaraan yang dihancurkan tanpa kehilangan: x%d";"ทำลายพาหนะศัตรูเป็นครั้งที่สามและครั้งถัดๆ ไปโดยไม่เสียพาหนะของตน
พาหนะที่ทำลายได้โดยไม่สูญเสีย: x%d";"한 대도 놓치지 않고 3대 이상의 장비를 격파했을 때 수여됩니다.
총 %d대의 장비를 놓치지 않고 격파하였습니다.";"未\t损\t失\t自\t身\t载\t具\t的\t前\t提\t下\t摧\t毁\t多\t个\t敌\t方\t单\t位，\t自\t第 3 个\t战\t果\t起\t每\t次\t符\t合\t条\t件\t的\t击\t杀\t均\t可\t获\t得\t嘉\t奖。
无\t损\t摧\t毁\t敌\t方\t单\t位\t数：%d";"自軍車両を\t失うことなく、\t敵車両を\t3台目以上破壊した\t際に\t与えられます。\t
損失なく\t破壊した\t敵車両の\t数：\tx%d";"未\t損\t失\t自\t身\t載\t具\t的\t前\t提\t下\t摧\t毀\t多\t個\t敵\t方\t單\t位，\t自\t第 3 個\t戰\t果\t起\t每\t次\t符\t合\t條\t件\t的\t擊\t殺\t均\t可\t獲\t得\t嘉\t獎。
無\t損\t摧\t毀\t敵\t方\t單\t位\t數：%d";;
"streaks/tank_best_antiAircraft";"Wing Breaker";"Briseur d'ailes";"Spezza Ali";"Flügelbrecher";"Rompedor de Alas";"Зенитчик";"Зенітник";"Łamacz Skrzydeł";"Quebra-asas";"Kanat Kırıcı";"Lamač křídel";"Wing Breaker";"Wing Breaker";"จ้าวเวหา";"날개를 꺾는 자";"破\t羽\t碎\t翼";"ウィングブレーカー";"破\t羽\t碎\t翼";;
"streaks/tank_best_antiAircraft/other";;;;;;;;;;;;;;;;;;;;
"streaks/tank_best_antiAircraft/desc";"Destroyed the most air targets controlled by players in combined battles. The number of destroyed vehicles has to be 3 or higher.";"A détruit le plus grand nombre de cibles aériennes contrôlées par les joueurs lors de batailles combinées. Le nombre de véhicules détruits doit être de 3 ou plus.";"Per aver distrutto il maggior numero di aerei controllati dai giocatori in battaglie combinate. Il numero dei velivoli deve essere 3 o maggiore.";"Zerstöre die meisten von Spielern kontrollierten Luftziele in kombinierten Gefechten. Die Anzahl der zerstörten Fahrzeuge muss 3 oder höher sein.";"Destruido el mayor número de objetivos aéreos controlados por jugadores en batallas combinadas. El número de vehículos destruidos tiene que ser 3 o superior.";"Уничтожил больше всех воздушных целей. Число уничтоженной техники должно быть 3 или больше";"Знищив у спільних битвах найбільше повітряних цілей, керованих гравцями. Кількість знищеної техніки має становити не менше 3 од.";"Zniszczono najwięcej celów powietrznych kontrolowanych przez graczy w mieszanych bitwach. Liczba zniszczonych pojazdów musi wynosić 3 lub więcej.";"Abate do maior número de aeronaves controlados por jogadores em batalhas combinadas. Número mínimo de veículos abatidos de 3.";"Karışık savaşlarda oyuncular tarafından kullanılan en fazla sayıda hava hedefi imha edildi. İmha edilen toplam araç sayısı 3 ya da daha fazla olmalıdır.";"Zničení nejvíce vzdušných cílů ovládaných hráči v kombinovaných bitvách. Počet zničených cílů musí být 3 nebo vyšší.";"Κατέστρεψε τους περισσότερους εναέριους στόχους τους οποίους ήλεγχαν παίκτες σε συνδυασμένες μάχες. Πρέπει να έχουν καταστραφεί 3 ή περισσότερα οχήματα.";"Menghancurkan target udara, yang dikendalikan oleh pemain, dalam jumlah paling banyak dalam pertempuran gabungan. Jumlah kendaraan yang dihancurkan harus 3 atau lebih tinggi.";"ทำลายเป้าหมายทางอากาศที่ผู้เล่นอื่นควบคุมได้มากที่สุดในการต่อสู้รวม จำนวนพาหนะที่ทำลายต้องมากกว่า 3 ลำขึ้นไป";"공지합동전에서 플레이어가 조종하는 항공기를 가장 많이 격추하였습니다. 단, 3대 이상의 항공기를 격추해야 수여될 수 있습니다.";"联\t合\t战\t斗\t中\t敌\t方\t空\t中\t单\t位\t摧\t毁\t数\t全\t场\t第\t一\t（仅\t限\t玩\t家\t操\t控\t载\t具），\t且\t战\t果\t数\t不\t少\t于 3 架。";"統合戦で、\t他の\tプレイヤーが\t操作する\t航空標的を\t最も\t多く\t破壊しました。\t破壊した\t機体の\t数は\t3機以上である\t必要があります。";"聯\t合\t戰\t鬥\t中\t敵\t方\t空\t中\t單\t位\t摧\t毀\t數\t全\t場\t第\t一\t（僅\t限\t玩\t家\t操\t控\t載\t具），\t且\t戰\t果\t數\t不\t少\t於 3 架。";;
"streaks/row_air_assist";"Assists streak!";"Série d’assistances!";"Assist consecutivi!";"Abschusshilfenserie!";"¡Racha de asistencias!";"Серия вспомогательных атак!";"Серія допоміжних атак!";"Seria asyst!";"Série de assistências!";"Asist Serisi!";"Série asistencí!";"Σερί Assist!";"Assists Streak!";"ช่วยเหลือต่อเนื่อง!";"연속 어시스트!";"连\t续\t助\t攻！";"連続共同撃墜！";"連\t續\t助\t攻！";;
"streaks/row_air_assist/other";;;;;;;;;;;;;;;;;;;;
"streaks/row_air_assist/desc";"For the third and each subsequent assist in destroying enemy vehicles
Assists: %d";"Pour la troisième assistance et pour chaque assistance à la destruction de véhicules ennemis supplémentaires
Assistances: %d";"Dal terzo assist in poi
Assist: %d";"Für den dritten und jeden weiteren Assist bei der Zerstörung von gegnerischen Fahrzeugen
Assists: %d";"Por la tercera y cada una de las siguientes asistencias en la destrucción de vehículos enemigos
Asistencias: %d";"За третью и каждую последующую помощь союзникам в уничтожении техники.
Помощь в уничтожении: %d";"За третю та кожну наступну допомогу в знищенні ворожої техніки.
Знищено техніки з допомогою: %d";"Za trzecią i każdą kolejną asystę w niszczeniu wrogich pojazdów
Asysty: %d";"Terceira e cada assistência subsequente no abate de veículos inimigos
Assistências: %d";"Düşman araçlarını yok etmede yapılan üç veya daha fazla yok etme yardımı için verilir.
Asistler: %d";"Za třetí a každou další asistenci při ničení nepřátelských strojů.
Asistence: %d";"Για την τρίτη και κάθε επόμενη assist για την καταστροφή εχθρικών οχημάτων
Συνολικές assist: %d";"Untuk assist ketiga dan setiap bantuan berikutnya dalam menghancurkan kendaraan musuh
Assist: %d";"จากการช่วยทำลายพาหนะศัตรูเป็นครั้งที่สามและครั้งต่อๆ ไป
จำนวนที่ช่วย: %d";"가장 많은 격파 도움 횟수를 기록했습니다.
총 %d회의 격파 도움을 기록했습니다.";"连\t续\t多\t次\t取\t得\t助\t攻，\t自\t第 3 次\t起\t每\t次\t取\t得\t助\t攻\t均\t可\t获\t得\t嘉\t奖。
连\t续\t助\t攻\t次\t数：%d";"3回以上敵車両の\t撃墜\tアシストをした\t際に\t与えられます。\t
アシスト\t数：\t%d";"連\t續\t多\t次\t取\t得\t助\t攻，\t自\t第 3 次\t起\t每\t次\t取\t得\t助\t攻\t均\t可\t獲\t得\t嘉\t獎。
連\t續\t助\t攻\t次\t數：%d";;
