"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"EveryDayLoginAward/resetPeriod3";"More than three days have passed since your last login. Reward progress was reset to the beginning.";"Plus de trois jours se sont écoulés depuis votre dernière connexion. La progression des récompenses a été réinitialisée au début.";"Sono passati più di tre giorni dal tuo ultimo accesso. Il progresso per le ricompense è stato regredito all'inizio.";"Seit Deinem letzten Login sind mehr als drei Tage vergangen. Der Fortschritt bei den Belohnungen wurde auf den Anfang zurückgesetzt.";"Han pasado más de tres días desde tu último inicio de sesión. El progreso de la recompensa se ha restablecido al principio.";"С последнего логина прошло больше трех дней. Прогресс наград сброшен на начало.";"З часу останнього входу в гру минуло більше трьох діб. Прогрес нагород був скинутий до початку.";"Minęły ponad trzy dni od twojego ostatniego logowania. Postęp w zdobywaniu nagród został wyzerowany.";"Passaram mais de três dias desde o seu último início de sessão. O progresso das recompensas reiniciou.";"Son girişinizin üstünden üç günden fazla geçti. Ödül ilerleme süreciniz en başa alındı.";"Od tvého posledního přihlášení uplynuly více než tři dny, postup v odměnách byl vrácen na začátek.";"Έχουν περάσει περισσότερες από τρεις ημέρες από την τελευταία σας σύνδεση. Έγινε επαναφορά της ανταμοιβής προόδου στην αρχή.";"Lebih dari tiga hari telah berlalu sejak login terakhirmu. Progres imbalan telah direset ke awal.";"เวลาผ่านไปเกินสามวันแล้วหลังจากที่คุณเข้าสู่ระบบครั้งล่าสุด ความคืบหน้าของรางวัลจะรีเซ็ตไปยังจุดเริ่มต้น";"마지막으로 로그인한 지 3일 이상이 경과하여 보상이 초기화되었습니다.";"已\t超\t过\t三\t天\t未\t登\t录\t游\t戏，\t每\t日\t奖\t励\t的\t进\t度\t将\t完\t全\t重\t置。";"前回の\tログインから\t３日以上経過したため、\t報酬の\t進捗が\t最初の\t状態に\tリセットされました。";"已\t超\t過\t三\t天\t未\t登\t錄\t遊\t戲，\t每\t日\t獎\t勵\t的\t進\t度\t將\t完\t全\t重\t置。";;
"camoType/forest";"Forest";"Forêt";"Foresta";"Wald";"Bosque";"Лес";"Ліс";"Las";"Floresta";"Orman";"les";"Δάσος";"Hutan";"ป่า";"숲";"森\t林";"森林";"森\t林";;
"camoType/desert";"Desert";"Désert";"Desertica";"Wüste";"Desierto";"Пустыня";"Пустеля";"Pustynia";"Deserto";"Çöl";"poušť";"Έρημος";"Gurun";"ทะเลทราย";"사막";"沙\t漠";"砂漠";"沙\t漠";;
"camoType/winter";"Winter";"Hiver";"Invernale";"Winter";"Invierno";"Зима";"Зима";"Zima";"Inverno";"Kış";"zima";"Χειμώνας";"Musim Dingin";"ฤดูหนาว";"겨울";"冬\t季";"冬";"冬\t天";;
"camoType/urban";"Urban";"Milieu urbain";"Urbana";"Stadt";"Urbano";"Город";"Міський";"Zurbanizowany";"Urbano";"Kentsel";"město";"Αστικό";"Perkotaan";"เขตเมือง";"도시";"城\t市";"都市";"城\t市";;
"armor_class/armor";"Armour";"Blindage";"Corazza";"Panzerung";"Blindaje";"Бронирование";"Бронювання";"Pancerz";"Armadura";"Zırh";"pancíř";"Θωράκιση";"Armor";"เกราะ";"장갑";"装\t甲";"装甲";"裝\t甲";;
"mainmenu/rewardsList";"Rewards";"Récompenses";"Ricompense";"Belohnungen";"Recompensas";"Награды";"Нагороди";"Nagrody";"Recompensas";"Ödüller";"Odměny";"Ανταμοιβές";"Imbalan";"รางวัล";"보상";"奖\t励";"報酬";"獎\t勵";;
"mainmenu/alreadyBinded";"E-mail already bound";"Adresse e-mail déjà utilisée";"E-mail già collegata";"E-mail wird schon von einem anderen Account genutzt";"E-mail ya vinculado";"E-mail уже привязан";"E-mail вже прив'язана";"E-mail jest już przypisany";"E-mail vinculado";"E-posta adresi zaten bağlandı";"E-mail je již zaregistrován";"Το e-mail υπάρχει ήδη";"Email telah ditautkan";"ผูกอีเมลอยู่แล้ว";"이미 연동된 이메일입니다.";"已\t绑\t定\t电\t子\t邮\t箱";"既に\tメールアドレスが\tデータリンク\t済";"E-mail\t信\t箱\t已\t經\t綁\t定";;
"mainmenu/you_received";"You have received:";"Vous avez reçu:";"Hai ricevuto:";"Du hast erhalten:";"Has recibido:";"Вы получили:";"Ви отримали:";"Otrzymałeś:";"Você recebeu:";"Aldığınız:";"Získal jsi:";"Έχετε λάβει:";"Kamu telah mendapatkan:";"คุณได้รับ:";"다음 아이템을 받았습니다:";"已\t获\t得：";"獲得しました：";"你\t已\t經\t獲\t得:";;
"mainmenu/itemReceived";"Received";"Reçu";"Ricevuto";"Erhalten";"Recibido";"Получено";"Придбано";"Otrzymano";"Recebido";"Elde edildi";"Získáno";"Ελήφθη";"Didapatkan";"ได้รับ";"획득";"已\t获\t得";"受け\t取りました";"已\t獲\t得";;
"lobby/vehicles";"Vehicles";"Véhicules";"Unità";"Fahrzeuge";"Vehículos";"Техника";"Техніка";"Maszyny";"Veículos";"Araçlar";"Stroje";"Οχήματα";"Kendaraan";"พาหนะ";"장비";"载\t具";"機体";"載\t具";;
"userlog/battletask/type/daily";"Daily";"Journalier";"Giornaliero";"Täglich";"Diario";"Ежедневные";"Щоденні";"Codzienne";"Diária";"Günlük";"Denní";"Καθημερινά";"Harian";"รายวัน";"일일";"每\t天";"毎日";"每\t日";;
"actionBarItem/artillery_target";"Artillery strike";"Frappe d'artillerie";"Fuoco d'artiglieria";"Artillerieschlag";"Ataque de la artillería";"Артиллерийский удар";"Артилерійський удар";"Ostrzał artyleryjski";"Salva de artilharia";"Topçu Saldırısı";"Palebná podpora";"Χτύπημα πυροβολικού";"Serangan artileri";"จู่โจมด้วยปืนใหญ่";"지원 포격";"呼\t叫\t火\t炮\t支\t援";"砲撃照準\tモード";"火\t炮\t支\t援";;
"hitcamera/result/ricochet";"Ricochet";"Ricochet";"Rimbalzo";"Abpraller";"Rebote";"Рикошет";"Рикошет";"Rykoszet";"Ricochete";"Sekme";"Sklouznutí";"Εξοστρακισμός";"Pantulan";"แฉลบ";"도탄";"跳\t弹";"跳弾";"跳\t彈";;
"hitcamera/result/bounce";"Non-penetration";"Non-pénétration";"Non penetrato";"Kein Durchschlag";"Sin penetración";"Не пробил";"Не пробив";"Pancerz nie przebity";"Não penetração";"Delinememe";"Neproražení";"Μη διείσδυση";"Non-penetrasi";"ไม่เจาะเกราะ";"비관통";"未\t击\t穿";"非貫通";"沒\t有\t穿\t透";;
"hitcamera/result/hit";"Hit";"Coup";"Colpo";"Treffer";"Impacto";"Попадание";"Влучення";"Trafienie";"Acerto";"İsabet";"Zásah";"Χτύπημα";"Hit";"ยิงโดน";"명중";"命\t中";"ヒット";"擊\t中";;
"hitcamera/result/damage";"Damage";"Dommage";"Danno";"Schaden";"Daño";"Пробитие";"Пробиття";"Uszkodzenie";"Dano";"Hasar";"Poškození";"Ζημιές";"Damage";"ความเสียหาย";"손상";"击\t伤";"損傷";"傷\t害";;
"hitcamera/result/burn";"Fire";"Feu";"Incendio";"Feuer";"Fuego";"Пожар";"Підпал";"Podpalenie";"Incêndio";"Yangın";"Zapálení";"Πυρ";"Tembakan";"ไฟ";"화재";"引\t燃";"火災";"引\t燃";;
"hitcamera/result/critical";"Critical Hit";"Coup critique";"Colpo Critico";"Kritischer Treffer";"Impacto crítico";"Критический урон";"Критичні ушкодження";"Trafienie krytyczne";"Acerto Crítico";"Kritik Hasar";"Kritický zásah";"Κρίσιμο Χτύπημα";"Critical Hit";"ยิงโดนแบบคริติคอล";"치명타";"重\t创";"クリティカルヒット";"致\t命\t攻\t擊";;
"hitcamera/result/kill";"Destroyed";"Détruit";"Distrutto";"Zerstört";"Destruido";"Уничтожил";"Знищив";"Zniszczony";"Destruído";"Yok edildi";"Zničení";"Καταστράφηκε";"Hancur";"ถูกทำลาย";"격파";"击\t毁";"撃破";"擊\t毀";;
"hitcamera/result/hull";"Hull break";"Rupture de la coque";"Rottura dello scafo";"Wanne durchbrochen";"Vehículo destruido";"Корпус разрушен";"Корпус зруйнований";"Przełamanie kadłuba";"Rotura do casco";"Gövde hasarlı";"Poškození trupu";"Ρήγμα στο κύτος";"Lambung rusak";"ตัวยานเสียหาย";"차체/선체 파괴";"外\t部\t主\t结\t构\t断\t裂";"ハルブレイク";"外\t部\t主\t結\t構\t斷\t裂";;
"hitcamera/result/ammo";"Ammunition exploded";"Les munitions ont explosé";"Stiva munizioni esplosa";"Munition explodiert";"Explosión de la munición";"Взрыв боекомплекта";"Вибух боєкомплекту";"Amunicja eksplodowała";"Explosão da munição";"Mühimmat infilak etti";"Výbuch munice";"Τα πυρομαχικά ανατινάχτηκαν";"Amunisi meledak";"กระสุนระเบิด";"탄약 유폭";"弹\t药\t殉\t爆";"弾薬庫が\t爆発しました";"彈\t藥\t殉\t爆";;
"hitcamera/result/fuel";"Fuel exploded";"Le carburant a explosé";"Carburante esploso";"Treibstoff explodiert";"El combustible explotó";"Взрыв топливных баков";"Вибух паливних баків";"Paliwo eksplodowało";"Explosão do combustível";"Yakıt patladı";"Výbuch paliva";"Τα καύσιμα ανατινάχτηκαν";"Bahan bakar meledak";"เชื้อเพลิงระเบิด";"연료 폭발";"燃\t油\t爆\t炸";"燃料が\t爆発しました。";"燃\t料\t爆\t炸";;
"hitcamera/result/crew";"Crew knocked out";"Équipage hors de combat";"Equipaggio morto";"Besatzung ausgeschaltet";"Tripulación inconsciente";"Экипаж выведен из строя";"Екіпаж виведений з ладу";"Wyeliminowana załoga";"Tripulação abatida";"Mürettebat etkisiz hale getirildi";"Vyřazení osádky";"Το πλήρωμα βγήκε νοκ άουτ";"Kru dilumpuhkan";"กำลังพลหมดสติ";"승무원 의식불명";"乘\t员\t昏\t迷";"搭乗員が\t気絶しました";"乘\t員\t組\t昏\t迷";;
"hitcamera/result/torpedo";"Torpedo";"Torpille";"Siluro";"Torpedo";"Torpedo";"Торпедирован";"Торпеда";"Torpeda";"Torpedo";"Torpido";"Torpédo";"Τορπίλη";"Torpedo";"ตอร์ปิโด";"어뢰";"鱼\t雷\t命\t中";"魚雷";"魚\t雷\t命\t中";;
"hitcamera/result/fuse";"Fuse not armed";"Amorce non armée";"Spoletta non innescata";"Zünder nicht scharfgeschaltet";"Espoleta no activada";"Снаряд не взвёлся";"Снаряд не взвівся";"Zapalnik nie został aktywowany";"Fusível não armado";"Tapa kurulmadı";"Roznětka není odjištěna";"Ο πυροκροτητής δεν είναι οπλισμένος";"Sumbu tidak dipasang";"ชนวนไม่ได้จุด";"신관이 설정되지 않음";"引\t信\t未\t解\t除\t保\t险";"信管を\t武装していません";"引\t信\t未\t解\t除\t保\t險";;
"hitcamera/result/miss";"Miss";"Manqué";"Mancato";"Verfehlt";"Fallo";"Мимо";"Повз";"Pudło";"Miss";"Kaçırdınız";"Miss";"Αστοχία";"Memeleset";"พลาด";"빗나감";"未\t命\t中";"失敗";"未\t命\t中";;
"hitcamera/result/undershoot";"Undershoot";"Tir court";"Mancato";"Kurzer Schuss";"Tiro corto";"Недолёт";"Недоліт";"Zbyt małe wyprzedzenie";"Undershoot";"İsabet ettiremediniz";"Podstřel";"Τα πυρά δεν έφτασαν";"Undershoot";"ยิงต่ำ";"근탄";"近\t弹";"手前に\t着陸する";"脫\t靶";;
"hitcamera/result/breaking";"Shell shattered";"Obus désintégré";"Proiettile frantumato";"Granate zersplittert";"Proyectil fragmentado";"Снаряд разрушился";"Снаряд зруйнувався";"Pocisk rozbity";"Munição quebrada";"Mermi parçalandı";"Náboj roztříštěn";"Το βλήμα θρυμματίστηκε";"Selongsong hancur";"ลูกปืนแตก";"탄자 붕괴";"炮\t弹\t碎\t裂";"砲弾が\t砕け\t散った";"炮\t彈\t碎\t裂";;
