"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"options/camera_sensitivity_in_zoom_stick";"Camera sensitivity in zoom in stick control mode";"Sensibilité du zoom de la caméra en mode de contrôle « stick »";"Modalita di controllo della sensibilità dello zoom dello stick";"Empfindlichkeit der Kamera im Zoom-Stick-Steuerungsmodus";"Sensibilidad de la cámara en zoom en modo control por stick";"Чувствительность камеры в прицеле при управлении стиком";"Чутливість камери в режимі керування стиком у наближенні";"Czułość kamery przy powiększeniu w trybie sterowania drążkiem";"Sensibilidade da câmara no zoom no modo de controle por stick";"Stick kontrol ile yaklaştırma modunda kamera hassasiyeti";"Citlivost kamery při přiblížení v režimu ovládání páčkou";"Ευαισθησία κάμερας στο ζουμ σε λειτουργία ελέγχου με μοχλό";"Sensitivitas kamera dalam mode kontrol stik perbesar";"ความไวกล้องในการซูมในโหมดควบคุมด้วยสติ๊ก";"시점 확대 시의 카메라 감도 (스틱 조종 모드)";"摇\t杆\t控\t制\t模\t式\t放\t大\t后\t视\t角\t灵\t敏\t度";"スティック\t操作\tモードの\tズーム\t時の\tカメラ\t感度";"放\t大\t時\t搖\t桿\t控\t制\t模\t式\t下\t的\t鏡\t頭\t靈\t敏\t度";;
"options/cursor_sensitivity";"Cursor sensitivity";"Sensibilité du curseur";"Sensibilità del cursore";"Cursor-Empfindlichkeit";"Sensibilidad del cursor";"Чувствительность курсора";"Чутливість курсору";"Czułość kursora";"Sensibilidade do cursor";"İşaretçi hassasiyeti";"Citlivost kurzoru";"Ευαισθησία κέρσορα";"Sensitivitas kursor";"ความไวเคอร์เซอร์";"커서 민감도";"瞄\t准\t环\t灵\t敏\t度";"カーソル\t感度";"游\t標\t靈\t敏\t度";;
"options/cursor_sensitivity_in_zoom";"Cursor sensitivity in zoom mode";"Sensibilité du curseur en zoom";"Sensibilità del cursore in modalità zoom";"Cursor-Empfindlichkeit im Zoom-Modus";"Sensibilidad del cursor en modo zoom";"Чувствительность курсора в прицеле";"Чутливість курсору в режимі масштабування";"Czułość kursora w trybie zbliżenia";"Sensibilidade do cursor em modo zoom";"Yakınlaştırma modunda işaretçi hassasiyeti";"Citlivost kurzoru v režimu přiblížení";"Ευαισθησία κέρσορα σε λειτουργία ζουμ";"Sensitivitas kursor dalam mode zoom";"ความไวเคอร์เซอร์ในโหมดซูม";"줌 모드 사용 시의 커서 감도";"缩\t放\t后\t瞄\t准\t环\t灵\t敏\t度";"ズームモード\t時の\tカーソル\t感度";"縮\t放\t後\t的\t游\t標\t靈\t敏\t度";;
"options/inverted_y";"Inverted elevator axis";"Axe d'ascension inversé";"Assi elevatore invertiti";"Umgekehrte Achse des Höhenruders";"Eje de elevador invertido";"Инвертировать ось элеватора";"Перевернута вісь керма висоти";"Odwrócona oś statecznika poziomego";"Inverter eixo do elevador";"Tersi alınmış irtifa dümeni ekseni";"Obrácená osa výškovky";"Αντεστραμμένος άξονας πηδαλίου ανόδου-καθόδου";"Sumbu elevator terbalik";"กลับทิศทางแกนแพนหางขึ้นลง";"엘리베이터 축 반전";"升\t降\t轴\t反\t转";"反転\tエレベーター\t軸";"升\t降\t軸\t反\t轉";;
"options/free_camera_sensitivity_tank";"Free camera sensitivity of a tank";"Sensibilité de la caméra libre du char";"Sensibilità telecamera libera per carri armati";"Empfindlichkeit der freien Kamera eines Panzers";"Sensibilidad de la cámara libre de un tanque";"Чувствительность свободной камеры танка";"Чутливість вільної камери танка";"Czułość swobodnej kamery czołgu";"Sensibilidade da câmara livre de um tanque";"Tank serbest kamera hassasiyeti";"Volná citlivost kamery tanku";"Ευαισθησία ελεύθερης κάμερας ενός τανκ";"Sensitivitas kamera bebas dari tank";"ความไวกล้องอิสระของรถถัง";"전차 자유 시점 감도";"地\t面\t载\t具\t自\t由\t视\t角\t灵\t敏\t度";"戦車の\tフリーカメラ\t感度";"戰\t車\t自\t由\t鏡\t頭\t靈\t敏\t度";;
"options/free_camera_sensitivity_plane";"Free camera sensitivity of a plane";"Sensibilité de la caméra libre de l'avion";"Sensibilità telecamera libera per aerei";"Empfindlichkeit der freien Kamera eines Flugzeugs";"Sensibilidad de la cámara libre de un avión";"Чувствительность свободной камеры самолёта";"Чутливість вільної камери літака";"Czułość swobodnej kamery samolotu";"Sensibilidade da câmara livre de um avião";"Uçak serbest kamera hassasiyeti";"Volná citlivost kamery letadla";"Ευαισθησία ελεύθερης κάμερας ενός αεροπλάνου";"Sensitivitas kamera bebas dari pesawat";"ความไวกล้องอิสระของเครื่องบิน";"항공기 자유 시점 감도";"空\t中\t载\t具\t自\t由\t视\t角\t灵\t敏\t度";"航空機の\tフリーカメラ\t感度";"戰\t機\t自\t由\t鏡\t頭\t靈\t敏\t度";;
"options/target_tracking";"Track targets";"Suivre les cibles";"Traccia i bersagli";"Ziele verfolgen";"Seguir objetivos";"Отслеживание целей";"Відстеження цілей";"Śledź cele";"Seguir alvos";"Hedefleri takip et";"Sledovat cíle";"Παρακολούθηση στόχων";"Lacak target";"ติดตามเป้าหมาย";"목표물 추적";"追\t踪\t目\t标";"標的の\t追跡";"追\t蹤\t目\t標";;
"options/desc/target_tracking";"<color=@mark>Auto</color> - Automatically track closest target to your crosshair
<color=@mark>Manual</color> - Let you decide when to track targets with additional button";"<color=@mark>Auto</color> - Suivre automatiquement la cible la plus proche de votre réticule
<color=@mark>Manuel</color> - Vous permet de décider quand suivre les cibles avec un bouton supplémentaire";"<color=@mark>Auto</color> - Traccia automaticamente il bersaglio più vicino al tuo mirino
<color=@mark>Manuale</color> - Ti permette di decidere quando tracciare i bersagli con un tasto aggiuntivo";"<color=@mark>Auto</color> – Automatisches Verfolgen des dem Fadenkreuz am nächsten gelegenen Ziels
<color=@mark>Manual</color> – Du kannst selbst bestimmen, wann Ziele über eine zusätzliche Schaltfläche verfolgt werden sollen";"<color=@mark>Auto</color> - Sigue automáticamente al objetivo más cercano a tu retícula
<color=@mark>Manual</color> - Te permite decidir cuándo seguir los objetivos con un botón adicional";"<color=@mark>Автоматическое</color> - автоматически отслеживать ближайшую цель к прицелу
<color=@mark>Ручное</color> - Позволяет вам решить, когда отслеживать цели с помощью дополнительной кнопки";"<color=@mark>Автоматично</color> — автоматичне відстеження найближчої цілі в прицілі
<color=@mark>Вручну</color> — дозволяє відстежувати цілі за допомогою додаткової кнопки";"<color=@mark>Auto</color> - Automatycznie namierza cel znajdujący się najbliżej celownika
<color=@mark>Ręczne</color> - Pozwala zdecydować, kiedy śledzić cele za pomocą dodatkowego przycisku";"<color=@mark>Automático</color> - Segue automaticamente o alvo mais próximo da mira
<color=@mark>Manual</color> - Permite decidir quando seguir alvos com um botão adicional";"<color=@mark>Otomatik</color> - Otomatik olarak nişangahınıza en yakın hedefi takip eder
<color=@mark>Elle</color> - Takip edilecek hedefleri ek bir tuş ile kendiniz seçersiniz";"<color=@mark>Auto</color> - Automatické sledování nejbližšího cíle ke tvému zaměřovači.
<color=@mark>Ruční</color> - Umožňuje ti rozhodnout, kdy sledovat cíle pomocí dalšího tlačítka";"<color=@mark>Αυτόματα</color> - Αυτόματη παρακολούθηση του κοντινότερου στόχου στο σταυρόνημά σας
<color=@mark>Χειροκίνητα</color> - Σας επιτρέπει να αποφασίσετε πότε να παρακολουθείτε στόχους με επιπλέον κουμπί";"<color=@mark>Otomatis</color> - Melacak target terdekat ke garis bidikmu secara otomatis
<color=@mark>Manual</color> - Memungkinkanmu memutuskan kapan harus melacak target dengan tombol tambahan";"<color=@mark>อัตโนมัติ</color> - ติดตามเป้าหมายที่อยู่ใกล้กับศูนย์เล็งของคุณที่สุด
<color=@mark>ควบคุมเอง</color> - คุณสามารถเลือกเวลาที่ต้องการติดตามเป้าหมายได้ด้วยปุ่มเพิ่มเติม";"<color=@mark>자동</color> - 조준선 가장 가까이 있는 목표물을 자동으로 추적합니다
<color=@mark>수동</color> - 추가적인 버튼을 사용하여 추적할 목표를 결정할 수 있습니다";"<color=@mark>\t自\t动\t</color>：\t自\t动\t追\t踪\t距\t离\t准\t星\t最\t近\t的\t的\t目\t标
<color=@mark>\t手\t动\t</color>：\t玩\t家\t通\t过\t额\t外\t按\t键\t自\t行\t选\t择\t追\t踪\t目\t标";"<color=@mark>自動</color> - 照準線の\t最も\t近くにいる\t標的を\t自動的に\t追跡します
<color=@mark>手動</color> - 追加\tボタンを\t使い、\t標的を\t追跡する\tタイミングを\t決めることができます";"<color=@mark>\t自\t動\t</color>：\t自\t動\t追\t踪\t距\t離\t準\t星\t最\t近\t的\t的\t目\t標
<color=@mark>\t手\t動\t</color>：\t玩\t家\t透\t過\t額\t外\t按\t鍵\t自\t行\t選\t擇\t追\t踪\t目\t標";;
"options/armor_piercing_fixed";"Fixed armour piercing indicator";"Indicateur de perforation de blindage corrigé";"Indicatore penetrazione corazza fisso";"Anzeige für Panzerdurchschlag repariert";"Indicador fijo de penetración de blindaje";"Фиксированный индикатор пробития брони";"Фіксований індикатор пробивання броні";"Stały wskaźnik przebicia pancerza";"Indicador corrigido de penetração da blindagem";"Sabit zırh delme göstergesi";"Pevný indikátor průrazu pancíře";"Δείκτης σταθερής διείσδυσης θωράκισης";"Indikator penembus armor tetap";"ตัวระบุเจาะเกราะอยู่กับที่";"장갑 관통 인디케이터 (고정)";"固\t定\t穿\t深\t指\t示\t器";"装甲貫通\tインジケーター\t固定";"固\t定\t穿\t深\t指\t示\t器";;
"options/auto_zoom";"Auto zoom on target selection";"Zoom automatique sur la cible sélectionnée";"Zoom automatico sul bersaglio scelto";"Autozoom bei der Zielauswahl";"Zoom automático al seleccionar objetivo";"Автоматический зум при выборе цели";"Автоматичний зум при виборі цілі";"Auto zoom przy wyborze celu";"Zoom automático aquando da seleção do alvo";"Hedef seçiminde otomatik yakınlaştırma";"Automatický zoom při výběru cíle";"Αυτόματο ζουμ κατά την επιλογή στόχου";"Zoom otomatis pada pemilihan target";"ซูมอัตโนมัติเมื่อเลือกเป้าหมาย";"목표물 추적 시 자동 줌 인";"选\t定\t目\t标\t自\t动\t缩\t放";"標的選択時の\t自動\tズーム";"選\t定\t目\t標\t自\t動\t縮\t放";;
"options/desc/auto_zoom";"<color=@mark>Disable</color> - Change zoom magnification only manually
<color=@mark>Enable</color> - automatically fit zoom magnification for current target";"<color=@mark>Désactiver</color> - Modifie le grossissement du zoom uniquement manuellement
<color=@mark>Activer</color> - adapte automatiquement le grossissement du zoom à la cible actuelle";"<color=@mark>Disabilita</color> - Cambia l'ingrandimento dello zoom solo manualmente
<color=@mark>Abilita</color> - Aggiusta l'ingrandimento dello zoom per il bersaglio corrente automaticamente";"<color=@mark>Deaktivieren</color> – Zoomvergrößerung nur manuell ändern
<color=@mark>Aktivieren</color> – Automatische Anpassung der Zoomvergrößerung an das aktuelle Ziel";"<color=@mark>Desactivar</color> - Cambia el aumento del zoom solo manualmente
<color=@mark>Activar</color> - ajusta automáticamente el aumento del zoom al objetivo actual";"<color=@mark>Неактивный</color> - изменение масштаба только вручную
<color=@mark>Активный</color> - автоматически подбирать увеличение масштаба для текущей цели";"<color=@mark>Неактивний</color> - зміна масштабу лише вручну
<color=@mark>Активний</color> - автоматично підбирати збільшення масштабу для цієї цілі";"<color=@mark>Wyłączone</color> - zmiana powiększenia tylko ręcznie
<color=@mark>Włączone</color> - automatyczne dopasowanie powiększenia dla bieżącego celu";"<color=@mark>Desativar</color> - Mudar a ampliação do zoom apenas manualmente
<color=@mark>Ativar</color> - Adaptar automaticamente a ampliação do zoom para o alvo atual";"<color=@mark>Devre dışı bırak</color> - Yakınlaştırma büyütmesini sadece manuel olarak değiştir
<color=@mark>Etkinleştir</color> - Yakınlaştırma büyütmesini mevcut hedefe göre otomatik olarak ayarla";"<color=@mark>Zakázat</color> - Změna zvětšení pouze ručně
<color=@mark>Povolit</color> - Automatické přizpůsobení zvětšení pro aktuální cíl";"<color=@mark>Απενεργοποίηση</color> - Αλλαγή της μεγέθυνσης ζουμ μόνο χειροκίνητα
<color=@mark>Ενεργοποίηση</color> - αυτόματη προσαρμογή της μεγέθυνσης ζουμ για τον τρέχοντα στόχο";"<color=@mark>Nonaktif</color> - Mengganti pembesaran zoom hanya secara manual
<color=@mark>Aktif</color> - Menyesuaikan pembesaran zoom untuk target saat ini secara otomatis";"<color=@mark>ปิด</color> - เปลี่ยนการซูมขยายให้เกิดขึ้นเมื่อสั่งเองเท่านั้น
<color=@mark>เปิด</color> - ซูมขยายให้พอดีกับเป้าหมายปัจจุบันโดยอัตโนมัติ";"<color=@mark>비활성화</color> - 수동으로만 배율을 조정합니다.
<color=@mark>활성화</color> - 현재 목표물에 맞도록 자동으로 배율을 조정합니다.";"<color=@mark>\t禁\t用\t</color>：\t手\t动\t选\t择\t视\t角\t缩\t放
<color=@mark>\t启\t用\t</color>：\t锁\t定\t当\t前\t目\t标\t后\t自\t动\t放\t大\t视\t角";"<color=@mark>無効</color> - ズーム\t倍率の\t変更を\t手動のみで\t行います
<color=@mark>有効</color> - 現在の\t標的に\tズーム\t倍率を\t自動的に\t合わせます";"<color=@mark>\t禁\t用\t</color>：\t手\t動\t選\t擇\t鏡\t頭\t縮\t放
<color=@mark>\t啟\t用\t</color>：\t鎖\t定\t當\t前\t目\t標\t後\t自\t動\t放\t大\t鏡\t頭\t視\t角";;
