"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"sw_strv_105";"Strv 105";"Strv 105";"Strv 105";"Strv 105";"Strv 105";"Strv 105";"Strv 105";"Strv 105";"Strv 105";"Strv 105";"Strv 105";"Strv 105";"Strv 105";"Strv 105";"Strv 105";"Strv 105";"Strv 105";"Strv 105";;
"sw_strf_90b";"Strf 9040B";"Strf 9040B";"Strf 9040B";"Strf 9040B";"Strf 9040B";"Strf 9040B";"Strf 9040B";"Strf 9040B";"Strf 9040B";"Strf 9040B";"Strf 9040B";"Strf 9040B";"Strf 9040B";"Strf 9040B";"Strf 9040B";"Strf 9040B";"Strf 9040B";"Strf 9040B";;
"sw_cv_90105_tml";"CV 90105 XC-8";"CV 90105 XC-8";"CV 90105 XC-8";"CV 90105 XC-8";"CV 90105 XC-8";"CV 90105 XC-8";"CV 90105 XC-8";"CV 90105 XC-8";"CV 90105 XC-8";"CV 90105 XC-8";"CV 90105 XC-8";"CV 90105 XC-8";"CV 90105 XC-8";"CV 90105 XC-8";"CV 90105 XC-8";"CV 90105 (XC-8)";"CV 90105 XC-8";"CV 90105 (XC-8)";;
"sw_veak_40_reskin";"VEAK 40";"VEAK 40";"VEAK 40";"VEAK 40";"VEAK 40";"VEAK 40";"VEAK 40";"VEAK 40";"VEAK 40";"VEAK 40";"VEAK 40";"VEAK 40";"VEAK 40";"VEAK 40";"VEAK 40";"VEAK 40";"VEAK 40";"VEAK 40";;
"cn_type_69_2a";"Type 69-IIa";"Type 69-IIA";"Tipo 69-IIa";"Typ 69-IIa";"Tipo 69-IIa";"Type 69-IIa";"Type 69-IIa";"Typ 69-IIa";"Type 69-IIa";"Type 69-IIa";"Typ 69-IIa";"Type 69-IIa";"Type 69-IIa";"Type 69-IIa";"69-IIa식";"69-IIA";"69-IIA\t式";"69-IIA 式";;
"cn_type_59";"Type 59";"Type 59";"Tipo 59";"Typ 59";"Tipo 59";"Type 59";"Type 59";"Typ 59";"Type 59";"Type 59";"Typ 59";"Type 59";"Type 59";"Type 59";"59식 전차";"ZTZ59";"59式";"ZTZ59";;
"cn_m_41d";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";;
"cn_wz_305";"WZ305";"PGZ80";"WZ305";"WZ305";"WZ305";"WZ305";"WZ305";"WZ305";"WZ305";"WZ305";"WZ305";"WZ305";"WZ305";"WZ305";"WZ305";"WZ305";"WZ305";"WZ305";;
"ussr_object_248";"Object 248";"Objet 248";"Object 248";"Objekt 248";"Object 248";"Объект 248";"Об’єкт 248";"Obiekt 248";"Object 248";"Object 248";"Objekt 248";"Object 248";"Object 248";"Object 248";"오비옉트 248";"248 工\t程";"Object 248";"248 工\t程";;
"ussr_t_34_85_zis_53_reskin";"T-34-85";"T-34-85";"T-34-85";"T-34-85";"T-34-85";"Т-34-85";"Т-34-85";"T-34-85";"T-34-85";"T-34-85";"T-34-85";"T-34-85";"T-34-85";"T-34-85";"T-34-85";"T-34-85";"T-34-85";"T-34-85";;
"ussr_su_100p";"SU-100P";"SU-100P";"SU-100P";"SU-100P";"SU-100P";"СУ-100П";"СУ-100П";"SU-100P";"SU-100P";"SU-100P";"SU-100P";"SU-100P";"SU-100P";"SU-100P";"SU-100P";"SU-100P";"SU-100P";"SU-100P";;
"ussr_btr_zd_reskin";"BTR-ZD";"BTR-ZD";"BTR-ZD";"BTR-ZD";"BTR-ZD";"БТР-ЗД";"БТР-ЗД";"BTR-ZD";"BTR-ZD";"BTR-ZD";"BTR-ZD";"BTR-ZD";"BTR-ZD";"BTR-ZD";"BTR-ZD";"BTR-ZD";"BTR-ZD";"BTR-ZD";;
"fr_amx_10rc";"AMX-10RC";"AMX-10RC";"AMX-10RC";"AMX-10RC";"AMX-10RC";"AMX-10RC";"AMX-10RC";"AMX-10RC";"AMX-10RC";"AMX-10RC";"AMX-10RC";"AMX-10RC";"AMX-10RC";"AMX-10RC";"AMX-10RC";"AMX 10RC";"AMX-10RC";"AMX-10RC";;
"fr_amx_30_ACRA";"AMX-30 ACRA";"AMX-30 ACRA";"AMX-30 ACRA";"AMX-30 ACRA";"AMX-30 ACRA";"AMX-30 ACRA";"AMX-30 ACRA";"AMX-30 ACRA";"AMX-30 ACRA";"AMX-30 ACRA";"AMX-30 ACRA";"AMX-30 ACRA";"AMX-30 ACRA";"AMX-30 ACRA";"AMX-30 ACRA";"AMX 30/ACRA";"AMX-30 ACRA";"AMX-30 ACRA";;
"fr_amx_50_1950";"AMX-50 (1950)";"AMX-50 (1950)";"AMX-50 (1950)";"AMX-50 (1950)";"AMX-50 (1950)";"AMX-50 (1950)";"AMX-50 (1950)";"AMX-50 (1950)";"AMX-50 (1950)";"AMX-50 (1950)";"AMX-50 (1950)";"AMX-50 (1950)";"AMX-50 (1950)";"AMX-50 (1950)";"AMX-50 (1950)";"AMX 50 1950 型";"AMX-50 (1950)";"AMX-50 (1950)";;
"fr_amx_30_dca_reskin2";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX 30 DCA";"AMX-30 DCA";"AMX-30 DCA";;
"us_m4_sherman";"M4";"M4";"M4";"M4";"M4";"M4";"M4";"M4";"M4";"M4";"M4";"M4";"M4";"M4";"M4";"M4";"M4";"M4";;
"us_m4a3_105_sherman";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";"M4A3 (105)";;
"us_halftrack_m16_reskin";"M16 MGMC";"M16 MGMC";"M16 MGMC";"M16 MGMC";"M16 MGMC";"M16 MGMC";"M16 MGMC";"M16 MGMC";"M16 MGMC";"M16 MGMC";"M16 MGMC";"M16 MGMC";"M16 MGMC";"M16 MGMC";"M16 MGMC";"M16 多\t管\t机\t枪\t运\t载\t车";"M16 対空自走砲";"M16 MGMC";;
"ussr_kv_1_L_11";"KV-1 (L-11)";"KV-1 (L-11)";"KV-1 (L-11)";"KV-1 (L-11)";"KV-1 (L-11)";"КВ-1 (Л-11)";"КВ-1 (Л-11)";"KW-1 (L-11)";"KV-1 (L-11)";"KV-1 (L-11)";"KV-1 (L-11)";"KV-1 (L-11)";"KV-1 (L-11)";"KV-1 (L-11)";"KV-1 (L-11)";"KV-1/L-11";"KV-1 (L-11)";"KV-1 (L-11)";;
"uk_centurion_mk_5_avre_era";"Centurion Mk.5 AVRE";"Centurion Mk.5 AVRE";"Centurion Mk.5 AVRE";"Centurion Mk.5 AVRE";"Centurion Mk.5 AVRE";"Centurion Mk.5 AVRE";"Centurion Mk.5 AVRE";"Centurion Mk.5 AVRE";"Centurion Mk.5 AVRE";"Centurion Mk.5 AVRE";"Centurion Mk.5 AVRE";"Centurion Mk.5 AVRE";"Centurion Mk.5 AVRE";"Centurion Mk.5 AVRE";"센츄리온 Mk.5 AVRE";"百\t夫\t长 Mk 5 AVRE";"センチュリオン Mk.5 AVRE";"百\t夫\t長 Mk 5 AVRE";;
"uk_fv221_caernarvon";"Caernarvon";"Caernarvon";"Caernarvon";"Caernarvon";"Caernarvon";"Caernarvon";"Caernarvon";"Caernarvon";"Caernarvon";"Caernarvon";"Caernarvon";"Caernarvon";"Caernarvon";"Caernarvon";"카나본";"卡\t那\t封";"カーナーヴォン";"卡\t那\t封";;
"uk_fv438_swingfire";"Swingfire";"Swingfire";"Swingfire";"Swingfire";"Swingfire";"Swingfire";"Swingfire";"Swingfire";"Swingfire";"Swingfire";"Swingfire";"Swingfire";"Swingfire";"Swingfire";"스윙파이어";"旋\t火";"スウィングファイア";"旋\t火";;
"uk_falcon_reskin";"Falcon";"Falcon";"Falcon";"Falcon";"Falcon";"Falcon";"Falcon";"Falcon";"Falcon";"Falcon";"Falcon";"Falcon";"Falcon";"Falcon";"팰컨";"猎\t鹰";"ファルコン";"獵\t鷹";;
"fr_amx_40";"AMX-40";"AMX-40";"AMX-40";"AMX-40";"AMX-40";"AMX-40";"AMX-40";"AMX-40";"AMX-40";"AMX-40";"AMX-40";"AMX-40";"AMX-40";"AMX-40";"AMX-40";"AMX 40";"AMX-40";"AMX 40";;
"fr_vextra_105";"Vextra 105";"Vextra 105";"Vextra 105";"Vextra 105";"Vextra 105";"Vextra 105";"Vextra 105";"Vextra 105";"Vextra 105";"Vextra 105";"Vextra 105";"Vextra 105";"Vextra 105";"Vextra 105";"벡스트라 105";"VEXTRA 105";"ヴェクストラ 105";"Vextra 105";;
"fr_vcac_mephisto";"MEPHISTO";"MEPHISTO";"MEPHISTO";"MEPHISTO";"MEPHISTO";"MEPHISTO";"MEPHISTO";"MEPHISTO";"MEPHISTO";"MEPHISTO";"MEPHISTO";"MEPHISTO";"MEPHISTO";"MEPHISTO";"MEPHISTO";"VCAC/\t墨\t菲\t斯\t托";"MEPHISTO";"VCAC";;
"fr_amx_30_dca_reskin4";"AMX-30 S DCA";"AMX-30 S DCA";"AMX-30 S DCA";"AMX-30 S DCA";"AMX-30 S DCA";"AMX-30 S DCA";"AMX-30 S DCA";"AMX-30 S DCA";"AMX-30 S DCA";"AMX-30 S DCA";"AMX-30 S DCA";"AMX-30 S DCA";"AMX-30 S DCA";"AMX-30 S DCA";"AMX-30 S DCA";"AMX 30S 防\t空\t型";"AMX-30 S DCA";"AMX 30 S DCA";;
"us_aircraftcarrier_forrestal";"USS Forrestal";"USS Forrestal";"USS Forrestal";"USS Forrestal";"USS Forrestal";"USS Forrestal";"USS Forrestal";"USS Forrestal";"USS Forrestal";"USS Forrestal";"USS Forrestal";"USS Forrestal";"USS Forrestal";"USS Forrestal";"USS 포레스탈";"福\t莱\t斯\t特";"アメリカ\t海軍 フォレスタル";"USS 福\t萊\t斯\t特";;
"jp_cruiser_mogami";"IJN Mogami";"Mogami";"IJN Mogami";"IJN Mogami";"IJN Mogami";"IJN Mogami";"IJN Mogami";"IJN Mogami";"MIJ Mogami";"IJN Mogami";"IJN Mogami";"IJN Mogami";"IJN Mogami";"IJN Mogami";"IJN 모가미";"最\t上";"大日本帝國海軍 最上";"最\t上";;
"hs-123a-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";"Hs 123 A-1";;
"he_112a_0";"He 112 A-0";"He 112 A-0";"He 112 A-0";"He 112 A-0";"He 112 A-0";"He 112 A-0";"He 112 A-0";"He 112 A-0";"He 112 A-0";"He 112 A-0";"He 112 A-0";"He 112 A-0";"He 112 A-0";"He 112 A-0";"He 112 A-0";"He 112 A-0";"He 112 A-0";"He 112 A-0";;
"he_112b_0";"He 112 B-0";"He 112 B-0";"He 112 B-0";"He 112 B-0";"He 112 B-0";"He 112 B-0";"He 112 B-0";"He 112 B-0";"He 112 B-0";"He 112 B-0";"He 112 B-0";"He 112 B-0";"He 112 B-0";"He 112 B-0";"He 112 B-0";"He 112 B-0";"He 112 B-0";"He 112 B-0";;
"he51b1";"He 51 B-1";"He 51 B-1";"He 51 B-1";"He 51 B-1";"He 51 B-1";"He 51 B-1";"He 51 B-1";"He 51 B-1";"He 51 B-1";"He 51 B-1";"He 51 B-1";"He 51 B-1";"He 51 B-1";"He 51 B-1";"He 51 B-1";"He 51 B-1";"He 51 B-1";"He 51 B-1";;
"he51b1_prem";"┆He 51 B-1┆";"┆He 51 B-1┆";"┆He 51 B-1┆";"┆He 51 B-1┆";"┆He 51 B-1┆";"┆He 51 B-1┆";"┆He 51 B-1┆";"┆He 51 B-1┆";"┆He 51 B-1┆";"┆He 51 B-1┆";"┆He 51 B-1┆";"┆He 51 B-1┆";"┆He 51 B-1┆";"┆He 51 B-1┆";"┆He 51 B-1┆";"┆\tHe 51 B-1\t┆";"┆He 51 B-1┆";"┆\tHe 51 B-1\t┆";;
"b7a2";"B7A2";"B7A2";"B7A2";"B7A2";"B7A2";"B7A2";"B7A2";"B7A2";"B7A2";"B7A2";"B7A2";"B7A2";"B7A2";"B7A2";"B7A2";"流\t星\t一\t一\t型";"B7A2";"流\t星\t改";;
"fw-190a-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";"Fw 190 A-4";;
"fw-190a-5";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";"Fw 190 A-5/U12";;
"fw-190a-5_u2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";"Fw 190 A-5/U2";;
"fw-190a-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";"Fw 190 A-8";;
"fw-190a-8_prem";"┆Fw 190 A-8┆";"┆Fw 190 A-8┆";"┆Fw 190 A-8┆";"┆Fw 190 A-8┆";"┆Fw 190 A-8┆";"┆Fw 190 A-8┆";"┆Fw 190 A-8┆";"┆Fw 190 A-8┆";"┆Fw 190 A-8┆";"┆Fw 190 A-8┆";"┆Fw 190 A-8┆";"┆Fw 190 A-8┆";"┆Fw 190 A-8┆";"┆Fw 190 A-8┆";"┆Fw 190 A-8┆";"┆\tFw 190 A-8\t┆";"┆Fw 190 A-8┆";"┆\tFw 190 A-8\t┆";;
"f4u-1d";"F4U-1D";"F4U-1D";"F4U-1D";"F4U-1D";"F4U-1D";"F4U-1D";"F4U-1D";"F4U-1D";"F4U-1D";"F4U-1D";"F4U-1D";"F4U-1D";"F4U-1D";"F4U-1D";"F4U-1D";"F4U-1D";"F4U-1D";"F4U-1D";;
"f4u-1c";"F4U-1C";"F4U-1C";"F4U-1C";"F4U-1C";"F4U-1C";"F4U-1C";"F4U-1C";"F4U-1C";"F4U-1C";"F4U-1C";"F4U-1C";"F4U-1C";"F4U-1C";"F4U-1C";"F4U-1C";"F4U-1C";"F4U-1C";"F4U-1C";;
"f2a-1";"F2A-1";"F2A-1";"F2A-1";"F2A-1";"F2A-1";"F2A-1";"F2A-1";"F2A-1";"F2A-1";"F2A-1";"F2A-1";"F2A-1";"F2A-1";"F2A-1";"F2A-1";"F2A-1";"F2A-1";"F2A-1";;
"f4f-3";"F4F-3";"F4F-3";"F4F-3";"F4F-3";"F4F-3";"F4F-3";"F4F-3";"F4F-3";"F4F-3";"F4F-3";"F4F-3";"F4F-3";"F4F-3";"F4F-3";"F4F-3";"F4F-3";"F4F-3";"F4F-3";;
"b-17e";"B-17E";"B-17E";"B-17E";"B-17E";"B-17E";"B-17E";"B-17E";"B-17E";"B-17E";"B-17E";"B-17E";"B-17E";"B-17E";"B-17E";"B-17E";"B-17E";"B-17E";"B-17E";;
"b_25j_20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";;
"b_25j_20_killstreak";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";"B-25J-20";;
"pby-5a";"PBY-5A Catalina";"PBY-5A Catalina";"PBY-5A Catalina";"PBY-5A Catalina";"PBY-5A Catalina";"PBY-5A ""Catalina""";"PBY-5A Catalina";"PBY-5A Catalina";"PBY-5A Catalina";"PBY-5A Catalina";"PBY-5A Catalina";"PBY-5A Catalina";"PBY-5A Catalina";"PBY-5A Catalina";"PBY-5a 카탈리나";"PBY-5A";"PBY-5A カタリナ";"PBY-5A \t卡\t特\t琳\t娜";;
"b_34";"B-34";"B-34";"B-34";"B-34";"B-34";"B-34";"B-34";"B-34";"B-34";"B-34";"B-34";"B-34";"B-34";"B-34";"B-34";"B-34";"B-34";"B-34";;
"douglas_ad_2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";;
"douglas_ad_2_killstreak";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";"AD-2";;
"p-47d_22_re";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";"P-47D-22-RE";;
"p-47n-15";"P-47N-15";"P-47N-15";"P-47N-15";"P-47N-15";"P-47N-15";"P-47N-15";"P-47N-15";"P-47N-15";"P-47N-15";"P-47N-15";"P-47N-15";"P-47N-15";"P-47N-15";"P-47N-15";"P-47N-15";"P-47N-15";"P-47N-15";"P-47N-15";;
"p-51b";"▄Mustang Mk IA";"▄Mustang Mk IA";"▄Mustang Mk IA";"▄Mustang Mk IA";"▄Mustang Mk IA";"▄Mustang Mk.IA";"▄Mustang Mk IA";"▄Mustang Mk IA";"▄Mustang Mk IA";"▄Mustang Mk IA";"▄Mustang Mk IA";"▄Mustang Mk IA";"▄Mustang Mk IA";"▄Mustang Mk IA";"▄머스탱 Mk IA";"▄\t野\t马\t Mk IA";"▄Mustang Mk IA";"▄\t野\t馬\t Mk IA";;
"sbd-3";"SBD-3";"SBD-3";"SBD-3";"SBD-3";"SBD-3";"SBD-3";"SBD-3";"SBD-3";"SBD-3";"SBD-3";"SBD-3";"SBD-3";"SBD-3";"SBD-3";"SBD-3";"SBD-3";"SBD-3";"SBD-3";;
"xp-50";"XP-50";"XP-50";"XP-50";"XP-50";"XP-50";"XP-50";"XP-50";"XP-50";"XP-50";"XP-50";"XP-50";"XP-50";"XP-50";"XP-50";"XP-50";"XP-50";"XP-50";"XP-50";;
"xp-55";"XP-55";"XP-55";"XP-55";"XP-55";"XP-55";"XP-55";"XP-55";"XP-55";"XP-55";"XP-55";"XP-55";"XP-55";"XP-55";"XP-55";"XP-55";"XP-55";"XP-55";"XP-55";;
"yp-38";"YP-38";"YP-38";"YP-38";"YP-38";"YP-38";"YP-38";"YP-38";"YP-38";"YP-38";"YP-38";"YP-38";"YP-38";"YP-38";"YP-38";"YP-38";"YP-38";"YP-38";"YP-38";;
"p-40f_10";"P-40F-10";"P-40F-10";"P-40F-10";"P-40F-10";"P-40F-10";"P-40F-10";"P-40F-10";"P-40F-10";"P-40F-10";"P-40F-10";"P-40F-10";"P-40F-10";"P-40F-10";"P-40F-10";"P-40F-10";"P-40F-10";"P-40F-10";"P-40F-10";;
"a-20g";"A-20G-25";"A-20G-25";"A-20G-25";"A-20G-25";"A-20G-25";"A-20G-25";"A-20G-25";"A-20G-25";"A-20G-25";"A-20G-25";"A-20G-25";"A-20G-25";"A-20G-25";"A-20G-25";"A-20G-25";"A-20G-25";"A-20G-25";"A-20G-25";;
"a-26b";"A-26B-50";"A-26B-50";"A-26B-50";"A-26B-50";"A-26B-50";"A-26B-50";"A-26B-50";"A-26B-50";"A-26B-50";"A-26B-50";"A-26B-50";"A-26B-50";"A-26B-50";"A-26B-50";"A-26B-50";"A-26B-50";"A-26B-50";"A-26B-50";;
"a-26b_prem";"┆A-26B-50┆";"┆A-26B-50┆";"┆A-26B-50┆";"┆A-26B-50┆";"┆A-26B-50┆";"┆A-26B-50┆";"┆A-26B-50┆";"┆A-26B-50┆";"┆A-26B-50┆";"┆A-26B-50┆";"┆A-26B-50┆";"┆A-26B-50┆";"┆A-26B-50┆";"┆A-26B-50┆";"┆A-26B-50┆";"┆\tA-26B-50\t┆";"┆A-26B-50┆";"┆\tA-26B-50\t┆";;
"sb2u-2";"SB2U-2";"SB2U-2";"SB2U-2";"SB2U-2";"SB2U-2";"SB2U-2";"SB2U-2";"SB2U-2";"SB2U-2";"SB2U-2";"SB2U-2";"SB2U-2";"SB2U-2";"SB2U-2";"SB2U-2";"SB2U-2";"SB2U-2";"SB2U-2";;
"sb2u-3";"SB2U-3";"SB2U-3";"SB2U-3";"SB2U-3";"SB2U-3";"SB2U-3";"SB2U-3";"SB2U-3";"SB2U-3";"SB2U-3";"SB2U-3";"SB2U-3";"SB2U-3";"SB2U-3";"SB2U-3";"SB2U-3";"SB2U-3";"SB2U-3";;
"sb2u-3_prem";"┆SB2U-3┆";"┆SB2U-3┆";"┆SB2U-3┆";"┆SB2U-3┆";"┆SB2U-3┆";"┆SB2U-3┆";"┆SB2U-3┆";"┆SB2U-3┆";"┆SB2U-3┆";"┆SB2U-3┆";"┆SB2U-3┆";"┆SB2U-3┆";"┆SB2U-3┆";"┆SB2U-3┆";"┆SB2U-3┆";"┆\tSB2U-3\t┆";"┆SB2U-3┆";"┆\tSB2U-3\t┆";;
"p-47d-28";"P-47D-28";"P-47D-28";"P-47D-28";"P-47D-28";"P-47D-28";"P-47D-28";"P-47D-28";"P-47D-28";"P-47D-28";"P-47D-28";"P-47D-28";"P-47D-28";"P-47D-28";"P-47D-28";"P-47D-28";"P-47D-28";"P-47D-28";"P-47D-28";;
"p-47d-28_prem";"┆P-47D-28┆";"┆P-47D-28┆";"┆P-47D-28┆";"┆P-47D-28┆";"┆P-47D-28┆";"┆P-47D-28┆";"┆P-47D-28┆";"┆P-47D-28┆";"┆P-47D-28┆";"┆P-47D-28┆";"┆P-47D-28┆";"┆P-47D-28┆";"┆P-47D-28┆";"┆P-47D-28┆";"┆P-47D-28┆";"┆\tP-47D-28\t┆";"┆P-47D-28┆";"┆\tP-47D-28\t┆";;
"tbd-1_1938";"TBD-1";"TBD-1";"TBD-1";"TBD-1";"TBD-1";"TBD-1";"TBD-1";"TBD-1";"TBD-1";"TBD-1";"TBD-1";"TBD-1";"TBD-1";"TBD-1";"TBD-1";"TBD-1";"TBD-1";"TBD-1";;
"p-36a";"P-36A";"P-36A";"P-36A";"P-36A";"P-36A";"P-36A";"P-36A";"P-36A";"P-36A";"P-36A";"P-36A";"P-36A";"P-36A";"P-36A";"P-36A";"P-36A";"P-36A";"P-36A";;
"p-36c";"P-36C";"P-36C";"P-36C";"P-36C";"P-36C";"P-36C";"P-36C";"P-36C";"P-36C";"P-36C";"P-36C";"P-36C";"P-36C";"P-36C";"P-36C";"P-36C";"P-36C";"P-36C";;
"p-43a-1";"P-43A-1";"P-43A-1";"P-43A-1";"P-43A-1";"P-43A-1";"P-43A-1";"P-43A-1";"P-43A-1";"P-43A-1";"P-43A-1";"P-43A-1";"P-43A-1";"P-43A-1";"P-43A-1";"P-43A-1";"P-43A-1";"P-43A-1";"P-43A-1";;
"p-51d-5";"P-51D-5";"P-51D-5";"P-51D-5";"P-51D-5";"P-51D-5";"P-51D-5";"P-51D-5";"P-51D-5";"P-51D-5";"P-51D-5";"P-51D-5";"P-51D-5";"P-51D-5";"P-51D-5";"P-51D-5";"P-51D-5";"P-51D-5";"P-51D-5";;
"p-51d-20-na";"P-51D-20-NA";"P-51D-20 NA";"P-51D-20-NA";"P-51D-20-NA";"P-51D-20 NA";"P-51D-20-NA";"P-51D-20-NA";"P-51D-20-NA";"P-51D-20-NA";"P-51D-20-NA";"P-51D-20-NA";"P-51D-20-NA";"P-51D-20-NA";"P-51D-20-NA";"P-51D-20-NA";"P-51D-20-NA";"P-51D-20-NA";"P-51D-20-NA";;
"p-63a-10";"P-63A-10";"P-63A-10";"P-63A-10";"P-63A-10";"P-63A-10";"P-63A-10";"P-63A-10";"P-63A-10";"P-63A-10";"P-63A-10";"P-63A-10";"P-63A-10";"P-63A-10";"P-63A-10";"P-63A-10";"P-63A-10";"P-63A-10";"P-63A-10";;
"p-400";"P-400";"P-400";"P-400";"P-400";"P-400";"P-400";"P-400";"P-400";"P-400";"P-400";"P-400";"P-400";"P-400";"P-400";"P-400";"P-400";"P-400";"P-400";;
"p-400_prem";"┆P-400┆";"┆P-400┆";"┆P-400┆";"┆P-400┆";"┆P-400┆";"┆P-400┆";"┆P-400┆";"┆P-400┆";"┆P-400┆";"┆P-400┆";"┆P-400┆";"┆P-400┆";"┆P-400┆";"┆P-400┆";"┆P-400┆";"┆\tP-400\t┆";"┆P-400┆";"┆\tP-400\t┆";;
"fw-190a-5_cannons";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";;
"fw-190a-5_cannons_killstreak";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";"Fw 190 A-5";;
