"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"item/spare/desc";"Allow destroyed vehicles to be used a second time in battle. Consumed on use.";"Autoriser les véhicules détruits à être utilisés une deuxième fois au combat. Se consomme à l'usage.";"Permette di usare una seconda volta i mezzi distrutti in battaglia. Consumato all'uso.";"Erlaubt zerstörte Fahrzeuge ein zweites Mal in der Schlacht einzusetzen. Wird bei Anwendung verbraucht.";"Permite que los vehículos destruidos se utilicen una segunda vez en batalla. Se consume al usarlo.";"Позволяет использовать уничтоженную наземную технику второй раз в бою. Расходуется при использовании.";"Дозволяє використати знищену наземну техніку вдруге у бою. Витрачається при використанні.";"Pozwala zniszczonym pojazdom na użycie po raz drugi w walce. Zużywa się przy użyciu.";"Permite veículos destruidos serem usados uma segunda vez em batalha. Consumido ao usar.";"Yok edilen araçların savaşta ikinci kez kullanılabilmesini sağlar. Kullanılınca tükenir.";"Umožňuje podruhé nasadit zničený stroj do bitvy. Použitím se spotřebuje.";"Επιτρέπει στα κατεστραμμένα οχήματα να χρησιμοποιηθούν για δεύτερη φορά στη μάχη. Καταναλώνεται κατά τη χρήση.";"Memungkinkan kendaraan yang hancur untuk digunakan sekali lagi pertempuran. Jumlah berkurang saat digunakan.";"ทำให้ใช้พาหนะที่ถูกทำลายได้อีกเป็นครั้งที่สอง จะหายไปเมื่อใช้งาน";"전투 중 파괴된 장비를 한번 더 사용할 수 있게 해 줍니다. 사용 즉시 소비됩니다.";"载\t具\t在\t战\t斗\t中\t被\t击\t毁\t后\t仍\t能\t出\t击\t第\t二\t次。\t使\t用\t后\t消\t失。";"破壊された\t車両を、\t戦闘で\t再度使用できるようにします。\t使用時に\t消費されます。";"載\t具\t在\t戰\t鬥\t中\t被\t擊\t毀\t後\t仍\t能\t出\t擊\t第\t二\t次。\t使\t用\t後\t消\t失。";;
"item/ircm_kit/desc";"Used for ASh missiles defence.";"Utilisé pour la défense contre les missiles ASh.";"Usati per la difesa dei missili ASh.";"Wird zur Abwehr von ASh-Raketen eingesetzt.";"Utilizado para la defensa contra misiles ASh.";"Позволяют защититься от противокорабельных ракет.";"Використовуються для захисту від ПКР.";"Używany do obrony przed pociskami przeciwokrętowymi.";"Usadas para defesa contra mísseis ASh.";"ASh füze savunması için kullanılır.";"Používá se pro obranu vůči protilodním střelám.";"Χρησιμοποιείται για την άμυνα έναντι πυραύλων ASh.";"Digunakan untuk pertahanan rudal ASh.";"ใช้สำหรับการป้องกันขีปนาวุธต่อต้านเรือ (ASh)";"ASh 미사일을 방어하는 데 사용됩니다.";"可\t用\t于\t反\t制\t敌\t方\t反\t舰\t导\t弹\t威\t胁";"アッシュミサイル\t防衛に\t使用される。";"可\t用\t於\t反\t制\t敵\t方\t反\t艦\t飛\t彈\t威\t脅";;
"item/gold";"Golden Eagles";"Golden Eagles";"Aquile Dorate";"Golden Eagles";"Águilas de Oro";"Золотые орлы";"Золоті орли";"Złote Orły";"Golden Eagles";"Altın Kartallar";"Zlaté orlice";"Χρυσοί Αετοί";"Elang Emas";"อินทรีทอง";"골든 이글";"金\t鹰";"ゴールデンイーグル";"金\t鷹";;
"item/gold/desc";"Premium currency";"Monnaie Premium";"Moneta premium";"Prämiumwährung";"Moneda premium";"Премиумная валюта";"Преміум валюта";"Waluta Premium";"Moeda premium";"Premium para birimi";"Prémiová měna";"Premium νόμισμα";"Mata uang premium";"สกุลเงินพรีเมียม";"프리미엄 재화";"高\t级\t货\t币";"プレミアム\t通貨";"高\t級\t貨\t幣";;
"item/warbond";"War Bonds";"War Bonds";"War Bonds";"Kriegsanleihen";"Bonos de Guerra";"Военные облигации";"Військові облігації";"Obligacje Wojenne";"Warbonds";"War Bond";"Válečné dluhopisy";"Πολεμικά ομόλογα";"War Bond";"พันธบัตรสงคราม";"전시채권";"任\t务\t奖\t券";"軍票";"任\t務\t獎\t券";;
"item/warbond/desc";"Special currency for current event";"Monnaie spéciale pour l'événement en cours";"Moneta speciale per l'evento corrente";"Sonderwährung für aktuelles Ereignis";"Moneda especial para el evento actual";"Специальная валюта текущего события";"Спеціальна валюта поточної події";"Specjalna waluta na bieżące wydarzenie";"Moeda especial para o evento corrente";"Mevcut etkinlik için özel para birimi";"Speciální měna pro probíhající událost";"Ειδικό νόμισμα για το τρέχον γεγονός";"Mata uang spesial untuk event saat ini";"สกุลเงินพิเศษสำหรับอีเวนต์ปัจจุบัน";"이번 이벤트에 사용되는 특별 재화입니다.";"当\t前\t活\t动\t特\t殊\t货\t币";"現在の\tイベント\t用\tスペシャル\t通貨";"目\t前\t活\t動\t的\t特\t殊\t貨\t幣";;
"item/eventKey";"Key «{name}»";"Clé «{name}»";"Chiave «{name}»";"Key «{name}»";"Llave «{name}»";"Ключ «{name}»";"Ключ «{name}»";"Klucz „{name}”";"Chave «{name}»";"Anahtar «{name}»";"Klíč ""{name}""";"Κλειδί «{name}»";"Kunci «{name}»";"กุญแจ «{name}»";"«{name}» 열쇠";"“{name}”\t钥\t匙";"鍵 «{name}»";"""{name}"" 鑰\t匙";;
"item/eventKey/desc";"Special currency for current event";"Monnaie spéciale pour l'événement en cours";"Moneta speciale per l'evento corrente";"Sonderwährung für aktuelles Ereignis";"Moneda especial para el evento actual";"Специальная валюта текущего события";"Спеціальна валюта поточної події";"Specjalna waluta na bieżące wydarzenie";"Moeda especial para o evento corrente";"Mevcut etkinlik için özel para birimi";"Speciální měna pro probíhající událost";"Ειδικό νόμισμα για το τρέχον γεγονός";"Mata uang spesial untuk event saat ini";"สกุลเงินพิเศษสำหรับอีเวนต์ปัจจุบัน";"이번 이벤트에 사용되는 특별 재화입니다.";"当\t前\t活\t动\t特\t殊\t货\t币";"現在の\tイベント\t用\tスペシャル\t通貨";"目\t前\t活\t動\t的\t特\t殊\t貨\t幣";;
"item/cardicon_wtm_us_pilot_1";"Avatar";"Avatar";"Avatar";"Avatar";"Avatar";"Аватар";"Аватар";"Awatar";"Avatar";"Avatar";"Avatar";"Avatar";"Avatar";"รูปแทนตัว";"아바타";"资\t料\t头\t像";"アバター";"個\t人\t檔\t案\t圖\t標";;
"item/cardicon_wtm_us_pilot_1/desc";"Aviation beta test reward";"Récompense pour le bêta-test de l'aviation";"Ricompensa della beta test dell'aviazione";"Belohnung für den Beta-Test der Flugzeuge";"Recompensa de la prueba beta de aviación";"Награда за бета-тест авиации";"Нагорода за участь у бета-тестуванні авіації";"Nagroda za udział w beta testach lotnictwa";"Recompensa do teste beta da aviação";"Hava beta testi ödülü";"Odměna za betatest letadel";"Ανταμοιβή για τη δοκιμή beta αεροπορίας";"Imbalan tes beta untuk penerbangan";"รางวัลทดสอบเบตาอากาศยาน";"공군 베타 테스트 보상";"空\t战 Beta 测\t试\t奖\t励";"空軍\tベータテスト\t報酬";"空\t戰 Beta 測\t試\t獎\t勵";;
"item/beta_tester_air";"Test Pilot";"Pilote d'essai";"Pilota Test";"Testpilot";"Piloto de Pruebas";"Летчик испытатель";"Льотчик-випробувач";"Pilot testowy";"Piloto de Testes";"Test Pilotu";"Testovací pilot";"Πιλότος δοκιμών";"Uji Pilot";"นักบินทดสอบ";"테스트 파일럿";"试\t飞\t员";"テストパイロット";"試\t飛\t員";;
"item/beta_tester_air/desc";"For participation in the Beta test of the aircraft company";"Pour participation aux essais bêta du constructeur aéronautique";"Per la partecipazione nel test Beta aerei";"Für die Teilnahme am Betatest der Flugzeugkampagne";"Por la participación en la prueba Beta de la empresa aeronáutica";"За участие в Бета-тесте самолетной компании";"За участь у бета-тестуванні авіаційної компанії";"Za udział w Beta testach kampanii samolotów";"Pela participação no teste Beta da companhia de aviação";"Uçak harekatı Beta testi katılımı için";"Za účast v betatestu letectva";"Για συμμετοχή στη δοκιμή Beta της εταιρείας αεροσκαφών";"Berpartisipasi dalam tes Beta untuk perusahaan pesawat";"จากการเข้าร่วมในการทดสอบเบต้าของกองร้อยอากาศยาน";"항공기 베타 테스트 참가 보상";"参\t与\t空\t战 Beta 测\t试";"航空機中隊の\tベータテストに\t参加";"參\t與\t空\t戰 Beta 測\t試\t專\t屬\t獎\t勵";;
"item/air_cbt_access";"CBT Access";"Accès à la CBT";"Accesso alla CBT";"CBT Zugang";"Acceso a la CBT";"Доступ к ЗБТ";"Доступ до ЗБТ";"Dostęp ZBT";"Acesso BTF";"KBT Erişimi";"Přístup do CBT";"Πρόσβαση σε CBT";"Akses CBT";"สิทธิ์เข้าร่วม CBT";"CBT 참가권";"Beta 封\t测\t权\t限";"クローズドベータテストへの\tアクセス";"Closed Beta\t測\t試\t權\t限";;
"item/air_cbt_access/desc";"Aviation beta test reward";"Récompense pour le bêta-test de l'aviation";"Ricompensa della beta test dell'aviazione";"Belohnung für den Beta-Test der Flugzeuge";"Recompensa de la prueba beta de aviación";"Награда за бета-тест авиации";"Нагорода за участь у бета-тестуванні авіації";"Nagroda za udział w beta testach lotnictwa";"Recompensa do teste beta da aviação";"Hava beta testi ödülü";"Odměna za betatest letadel";"Ανταμοιβή για τη δοκιμή beta αεροπορίας";"Imbalan tes beta untuk penerbangan";"รางวัลทดสอบเบตาอากาศยาน";"공군 베타 테스트 보상";"空\t战 Beta 测\t试\t奖\t励";"空軍\tベータテスト\t報酬";"空\t戰 Beta 測\t試\t獎\t勵";;
"item/lock_heart";"Nick frame";"Cadre de pseudonyme";"Cornice del Nome";"Nick-Rahmen";"Marco de apodo";"Декоратор имени";"Рамка для імені";"Ramka nicku";"Moldura de alcunha";"Kullanıcı adı çerçevesi";"Rámeček přezdívky";"Nick frame";"Bingkai nick";"กรอบชื่อ";"닉네임 테두리";"昵\t称\t边\t框";"ニックフレーム";"暱\t稱\t邊\t框";;
"item/lock_heart/desc";"Event nick frame";"Cadre de pseudonyme événementiel";"Cornice nome evento";"Event-Nick-Rahmen";"Marco de apodo de evento";"Декоратор имени события";"Рамка для імені з події";"Ramka nicku z wydarzenia";"Moldura de alcunha do evento";"Etkinlik kullanıcı adı çerçevesi";"Eventový rámeček přezdívky";"Nick Frame για το event";"Bingkai nick event";"กรอบชื่ออีเวนต์";"이벤트 닉네임 장식";"活\t动\t昵\t称\t边\t框";"イベントニックフレーム";"活\t動\t暱\t稱\t邊\t框";;
"item/favorite";"Title";"Titre";"Titolo";"Titel";"Título";"Титул";"Титул";"Tytuł";"Título";"Ünvan";"Titul";"Τίτλος";"Gelar";"ฉายา";"칭호";"头\t衔";"称号";"頭\t銜";;
"item/favorite/desc";"Event title";"Titre événementiel";"Titolo Evento";"Event Titel";"Título de evento";"Титул события";"Титул із події";"Tytuł z wydarzenia";"Título do evento";"Etkinlik Ünvanı";"Eventový titul";"Τίτλος event";"Gelar event";"ฉายาอีเวนต์";"이벤트 칭호";"活\t动\t头\t衔";"イベント\t名";"活\t動\t頭\t銜";;
"item/cardicon_wtm_ger_pilot_02";"Avatar";"Avatar";"Avatar";"Avatar";"Avatar";"Аватар";"Аватар";"Awatar";"Avatar";"Avatar";"Avatar";"Avatar";"Avatar";"รูปแทนตัว";"아바타";"头\t像";"アバター";"個\t人\t檔\t案\t圖\t標";;
"item/cardicon_wtm_ger_pilot_02/desc";"Event avatar";"Avatar événementiel";"Avatar evento";"Event Avatar";"Avatar de evento";"Аватар события";"Аватар із події";"Awatar z wydarzenia";"Avatar do evento";"Etkinlik avatarı";"Eventový avatar";"Avatar για το event";"Avatar event";"รูปแทนตัวอีเวนต์";"이벤트 아바타";"活\t动\t头\t像";"イベントアバター";"活\t動\t檔\t案\t圖\t標";;
"msg/needRegistrationBeforePurchase";"To keep your purchases safe, you need to link your email to your account.";"Afin de conserver vos achats en toute sécurité, vous devez lier un e-mail à votre compte.";"Per mantenere i tuoi acquisti al sicuro, devi collegare la tua e-mail al tuo account.";"Damit Deine Einkäufe sicher sind, musst Du Deine E-Mail-Adresse mit Deinem Konto verknüpfen.";"Para mantener seguras tus compras, tienes que vincular tu correo electrónico a tu cuenta.";"Для сохранности ваших покупок нужно привязать почту к аккаунту.";"Для збереження ваших покупок необхідно прив'язати пошту до облікового запису.";"Aby Twoje zakupy były bezpieczne, musisz powiązać swój e-mail z kontem.";"Para manter as suas compras seguras é necessário associar seu email à sua conta.";"Satın alımlarınızı güvende tutmak için e-postanızı hesabınıza bağlamanız gerekir.";"Aby byly tvoje nákupy v bezpečí, musíš svůj e-mail propojit s účtem.";"Για να διατηρήσετε ασφαλείς τις αγορές σας, πρέπει να συνδέσετε το email σας με τον λογαριασμό σας.";"Kamu harus menautkan email ke akunmu untuk mengamankan pembelian.";"คุณจะต้องผูกอีเมลเข้ากับบัญชีเพื่อให้การซื้อของคุณปลอดภัย";"안전하게 구매하기 위해선 계정을 이메일과 연동해야 합니다";"为\t了\t保\t障\t支\t付\t安\t全，\t请\t为\t账\t户\t绑\t定\t邮\t箱\t地\t址。";"購入品を\t安全に\t保管するには、\tお\t使いの\tメールアドレスを\tアカウントと\t紐づける\t必要があります。";"為\t了\t保\t障\t支\t付\t安\t全，\t請\t為\t帳\t戶\t綁\t定\t電\t郵\t地\t址。";;
