"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"weapons/su_45_36man_1952_torpedo";"450 mm 45-36MAN torpedo";"450 mm torpedo 45-36AN";"Siluro da 450 mm 45-36MAN";"450 mm 45-36MAN Torpedo";"Torpedo de 450 mm 45-36MAN";"450-мм торпеда 45-36МАН";"450-мм торпеда 45-36MAN";"Torpeda 45-36MAN kal. 450 mm";"Torpedo de 450 mm 45-36MAN";"450 mm 45-36MAN torpido";"450 mm torpédo 45-36MAN";"Τορπίλη 450 mm 45-36MAN";"Torpedo 450 mm/45-36MAN";"ตอร์ปิโด 45-36MAN 450 มม.";"450 mm 45-36MAN 어뢰";"450 毫\t米 45-36MAN 鱼\t雷";"450mm\t魚雷 45-36MAN";"450 毫\t米 45-36MAN 魚\t雷";;
"weapons/it_f200_450_torpedo";"450 mm F200/450 torpedo";"45 cm torpedo F200/450x5.45";"Siluro F200/450x5.46 da 450mm (905kg)";"450 mm F200/450 Torpedo";"Torpedo de 45 cm F200/450x5.45";"450-мм торпеда F200/450";"45-см торпеда F200/450x5.45";"Torpeda F200/450 kal. 450 mm";"Torpedo de 450 mm F200/450";"450 mm F200/450 torpido";"450 mm torpédo F200/450×5.45";"Τορπίλη 450 mm F200/450";"Torpedo 450 mm/F200/450";"ตอร์ปิโด F200/450 450 มม.";"45 cm F200/450 x 5.46 어뢰";"450 毫\t米 F200/450x5.46 型\t鱼\t雷";"45cm F200/450x5.45魚雷";"450 毫\t米 F200/450x5.46 型\t魚\t雷";;
"weapons/it_f200_450_torpedo_no_fin";"450 mm F200/450x5.45 torpedo";"Torpille de 450 mm F200/450x5.45";"Siluro da 450 mm F200/450x5.45";"450 mm F200/450x5.45 Torpedo";"Torpedo de 450 mm F200/450x5.45";"450-мм торпеда F200/450x5.45";"450-мм торпеда F200/450x5.45";"Torpeda F200/450x5.45 kal. 450 mm";"Torpedo de 450 mm F200/450x5.45";"450 mm F200/450x5.45 torpido";"450 mm torpédo F200/450×5.45";"Τορπίλη 450 mm F200/450x5.45";"Torpedo 450 mm/F200/450x5.45";"ตอร์ปิโด F200/450x5.45 450 มม.";"450 mm F200/450x5.45 어뢰";"450 毫\t米 F200/450x5.46 型\t鱼\t雷";"450 mm F200/450x5.45 魚雷";"450 毫\t米 F200/450x5.46 型\t魚\t雷";;
"weapons/uk_mk15_torpedo";"18 inch Mark XV torpedo (1801 lbs)";"18 inch Mark XV torpedo (1801 lbs)";"Siluro da 18"" Mark XV (1801 libbre)";"18 Inch Mark XV Torpedo (1801 lbs)";"18 inch Mark XV torpedo (1801 lbs)";"торпеда 18 дюймов Мк. XV (1801 фунт)";"торпеда 18 дюймів Мк. XV (1801 фунтів)";"Torpeda 18 in Mark XV (817 kg)";"Torpedo 18 inch Mark XV (1801 lbs)";"18 inch Mark XV torpido (1801 lb)";"18"" torpédo Mk.XV";"Τορπίλη 18 inch Mark XV (1801 lbs)";"Torpedo 18 inci/Mark XV (1.801 pon)";"ตอร์ปิโด Mark XV 18 นิ้ว (1801 lbs)";"18인치 Mk XV 어뢰 (1801 lbs)";"450 毫\t米 18 英\t寸 Mk XV 鱼\t雷\t（1,801 磅）";"18 インチ Mark XV 魚雷 (817 kg)";"450 毫\t米 18 英\t寸 Mk XV 魚\t雷\t（1,801 磅）";;
"weapons/de_f5w_torpedo";"F5W torpedo";"Torpille F5W";"Siluro F5W";"F5W-Torpedo";"Torpedo F5W";"Торпеда F5W";"Торпеда F5W";"Torpeda F5W";"Torpedo F5W";"F5W torpido";"torpédo F5W";"Τορπίλη F5W";"Torpedo F5W";"ตอร์ปิโด F5W";"F5W 어뢰";"F 5w 鱼\t雷";"F5W\t魚雷";"F 5w 魚\t雷";;
"weapons/de_450_torpedo_f5b";"F5b torpedo";"Torpille F5b";"Siluro F5b";"F5b Torpedo";"Torpedo F5b";"Торпеда F5b";"Торпеда F5b";"Torpeda F5b";"Torpedo F5b";"F5b torpido";"torpédo F5b";"Τορπίλη F5b";"Torpedo F5b";"ตอร์ปิโด F5b";"F5b 어뢰";"F5b 鱼\t雷";"F5b 魚雷";"F5b\t魚\t雷";;
"weapons/de_450_torpedo_f5b/short";"F5b";"F5b";"F5b";"F5b";"F5b";"F5b";"F5b";"F5b";"F5b";"F5b";"F5b";"F5b";"F5b";"F5b";"F5b";"F5b";"F5b";"F5b";;
"weapons/de_f5w_torpedo/short";"F5W";"F5w";"F5w";"F5w";"F5w";"F5W";"F5w";"F5w";"F5w";"F5w";"F5W";"F5W";"F5W";"F5W";"F5w";"F 5w";"F5w";"F 5w";;
"weapons/uk_mk15_torpedo/short";"Mark XV";"Mark XV";"Mark XV";"Mark XV";"Mark XV";"Mark XV";"Mark XV";"Mark XV";"Mark XV";"Mark XV";"Mk.XV";"Mark XV";"Mark XV";"Mark XV";"Mk.XV";"Mk XV";"Mark XV";"Mk XV";;
"weapons/it_f200_450_torpedo/short";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";;
"weapons/it_f200_450_torpedo_no_fin/short";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";"F200/450";;
"weapons/su_45_36an_1939_torpedo/short";"45-36AN";"45-36AN";"45-36AN";"45-36AN";"45-36AN";"45-36АН";"45-36АН";"45-36AN";"45-36AN";"45-36AN";"45-36AN";"45-36AN";"45-36AN";"45-36AN";"45-36AN";"45-36AN";"45-36AN";"45-36AN";;
"weapons/su_45_36man_1952_torpedo/short";"45-36MAN";"45-36MAN";"45-36MAN";"45-36MAN";"45-36MAN";"45-36МАН";"45-36MAN";"45-36MAN";"45-36MAN";"45-36MAN";"45-36MAN";"45-36MAN";"45-36MAN";"45-36MAN";"45-36MAN";"45-36MAN";"45-36MAN";"45-36MAN";;
"weapons/us_mk13_torpedo_weak/short";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk 13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk 13";"Mk.13";"Mark 13";;
"weapons/us_mk13_torpedo_no_case/short";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk 13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk 13";"Mk.13";"Mark 13";;
"weapons/us_mk13_torpedo/short";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk 13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk 13/44";"Mk.13/44";"Mark 13/44";;
"weapons/us_mk13_torpedo_tutorial/short";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk 13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk.13/44";"Mk 13/44";"Mk.13/44";"Mark 13/44";;
"weapons/uk_mk12_torpedo/short";"Mk.XII";"Mk.XII";"Mk.XII";"Mk.XII";"Mk.XII";"Mk.XII";"Mk.XII";"Mk XII";"Mk.XII";"Mk.XII";"Mk.XII";"Mk.XII";"Mk.XII";"Mk.XII";"Mk.XII";"Mk XII";"Mk.XII";"Mk XII";;
"weapons/jp_type91mod3_torpedo/short";"Type 91 Mod.3";"Type 91 Mod.3";"Tipo 91 Mod.3";"Type 91 Mod.3";"Type 91 Mod.3";"Type 91 Mod.3";"Type 91 Mod.3";"Wz. 91 mod. 3";"Type 91 Mod.3";"Type 91 Mod.3";"Typ 91 mod. 3";"Type 91 Mod.3";"Type 91 Mod.3";"Type 91 Mod.3";"91식 개3";"九\t一\t式\t改\t三";"九十一式魚雷改\t3";"九\t一\t式\t改\t三";;
"weapons/jp_type91mod2_torpedo/short";"Type 91 Mod.2";"Type 91 Mod.2";"Tipo 91 Mod.2";"Type 91 Mod.2";"Type 91 Mod.2";"Type 91 Mod.2";"Type 91 Mod.2";"Wz. 91 mod. 2";"Type 91 Mod.2";"Type 91 Mod.2";"Typ 91 mod. 2";"Type 91 Mod.2";"Type 91 Mod.2";"Type 91 Mod.2";"91식 개2";"九\t一\t式\t改\t二";"九十一式魚雷改\t2";"九\t一\t式\t改\t二";;
"weapons/de_533_g7e_t5a_torpedo";"533 mm G7e (mod. T5a) torpedo";"Torpille de 533 mm G7e (mod. T5a)";"Siluro da 533 mm G7e (mod. T5a)";"53,3 cm G7E (Mod. T5a) Torpedo";"Torpedo de 533 mm G7E (mod. T5a)";"533-мм торпеда G7e (мод. Т5а)";"533-мм торпеда G7E (мод. Т5а)";"533 mm G7e (mod. T5a) torpedo";"Torpedo de 533 mm G7e (mod. T5a)";"533 mm G7E (mod. T5a) torpido";"533 mm torpédo G7E (mod. T5a)";"Τορπίλη 533 mm G7e (mod. T5a)";"Torpedo 533 mm/G7e (mod. T5a)";"ตอร์ปิโด G7e (mod. T5a) 533 มม.";"533 mm G7e (mod. T5a) 어뢰";"533 毫\t米 G 7e (T Va) 鱼\t雷";"533 mm G7e (mod. T5a) 魚雷";"533 毫\t米 G 7e (T Va) 魚\t雷";;
"weapons/de_533_g7e_t5a_torpedo/short";"G7e";"G7e";"G7e";"G7e";"g7e";"G7e";"Торпеда";"g7e";"G7e";"G7e";"G7E";"G7e";"G7e";"G7e";"G7e";"G 7e";"G7e";"G 7e";;
"weapons/us_450mm_mk7_torpedo";"18-inch Mk.7 wet-heater torpedo";"Torpille de 18-inch Mk.7 ""wet-heater""";"Siluro da 18"" a riscaldamento d'acqua Mk.7";"18-inch Mk.7 (Wet Heater) Dampfgas-Torpedo";"Torpedo de 18"" Mk.7 calentador-húmedo";"450-мм парогазовая торпеда Mk.7";"450-мм парогазова торпеда Mk.7";"18-inch Mk.7 wet-heater torpedo";"18-inch Mk.7 wet-heater torpedo";"18-inch Mk.7 wet-heater torpido";"18"" paroplynové torpédo Mk.7";"Τορπίλη υγρής θέρμανσης 18-inch Mk.7";"Torpedo 18 inci/Mk.7 wet-heater";"ตอร์ปิโด wet-heater Mk.7 18 นิ้ว";"18인치 Mk.7 증기 추진식 어뢰";"450 毫\t米 18 英\t寸 Mk 7 湿\t式\t热\t动\t力\t鱼\t雷";"18\tインチ Mk.7 ウェットヒーター\t魚雷";"450 毫\t米 18 英\t寸 Mark 7 魚\t雷\t（濕\t式\t熱\t動\t力）";;
"weapons/us_450mm_mk7_torpedo/short";"Mk.7";"Mk.7";"Mk.7";"Mk.7";"Mk.7";"Mk.7";"Mk.7";"Mk.7";"Mk.7";"Mk.7";"Mk.7";"Mk.7";"Mk.7";"Mk.7";"Mk.7";"Mk 7";"Mk.7";"Mark 7";;
"weapons/us_mk48_torpedo";"533 mm Mk.48 universal distant-guided long-range torpedo";"Torpille Mk.48 guidée de 533mm ";"Siluro guidato a lungo raggio da 533mm Mk.48 ";"533 mm Mk.48 universeller, gelenkter Langstreckentorpedo";"Torpedo universal de guiado remoto de largo alcance de 533 mm Mk.48";"533-мм универсальная дистанционно-управляемая торпеда большой дальности";"533-мм універсальна дистанційно-керована торпеда великої дальності";"533 mm Mk.48 universal distant-guided long-range torpedo";"533 mm Mk.48 universal distant-guided long-range torpedo";"533mm Mk.48 evrensel uzaktan güdümlü uzun menzil torpido";"533 mm univerzální dálkově naváděné torpédo Mk.48";"Καθολική καθοδηγούμενη τορπίλη μεγάλης εμβέλειας 533 mm Mk.48";"Torpedo 533 mm/Mk.48 jarak jauh dengan kendali jarak jauh universal";"ตอร์ปิโดพิสัยไกลนำวิถีระยะสากล Mk.48 533 มม.";"533 mm Mk.48 원거리유도식 다목적 장거리 어뢰";"533 毫\t米 Mk 48 通\t用\t远\t程\t制\t导\t长\t程\t鱼\t雷";"533 mm Mk.48 汎用型遠隔誘導長距離魚雷";"533 毫\t米 Mark 48 通\t用\t遠\t程\t制\t導\t長\t程\t魚\t雷";;
"weapons/us_mk48_torpedo/short";"533 mm Mk.48";"533mm Mk.48";"533mm Mk.48";"533 mm Mk.48";"533 mm Mk.48";"533-мм Mk.48";"533-мм Mk.48";"533 mm Mk.48";"533 mm Mk.48";"533mm Mk.48";"Mk.48";"533 mm Mk.48";"533 mm/Mk.48";"Mk.48 533 มม.";"533 mm Mk.48";"Mk 48";"533 mm Mk.48";"Mk.48";;
"weapons/it_450mm_si200_torpedo/short";"W.200";"W.200";"W.200";"Si 200";"Si 200";"W.200";"W.200";"Si 200";"W.200";"W.200";"Si 200";"W.200";"W.200";"W.200";"W.200";"W 200";"W.200";"W 200";;
"weapons/it_533mm_si270_torpedo";"533 mm steam turbined S.I.270";"Torpille de 533mm S.I.270 (turbine à vapeur)";"Siluro a turbina a vapore da 533mm S.I.270";"533 mm Si 270 Dampfgas-Torpedo";"Torpedo con turbina de vapor de 533 mm Si 270";"533-мм парогазовая торпеда S.I.270";"533-мм парогазова торпеда S.I.270";"533 mm steam turbined S.I.270";"533 mm steam turbined S.I.270";"533 mm steam turbined S.I.270";"533 mm paroplynové torpédo Si 270";"Τορπίλη ατμού-αερίου 533 mm S.I.270";"533 mm/S.I.270 bertenaga uap";"เครื่องกังหันไอน้ำ S.I.270 533 มม.";"533 mm 증기 터빈식 S.I.270 어뢰";"533 毫\t米 Si 270 蒸\t汽\t轮\t机\t鱼\t雷";"533 mm スチームタービン S.I.270";"533 毫\t米 Si 270 蒸\t汽\t輪\t機\t魚\t雷";;
"weapons/it_533mm_si270_torpedo/short";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"Si 270";"S.I.270";"S.I.270";"Si 270";"S.I.270";"S.I.270";"Si 270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"Si 270";"S.I.270";"Si 270";;
"weapons/it_533mm_si270_tipo_i_torpedo/short";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"Si 270";"S.I.270";"Si 270";;
"weapons/it_533mm_si270_tipo_m_torpedo/short";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"Si 270";"S.I.270";"Si 270";;
"weapons/it_533mm_si250_tipo_a_torpedo/short";"S.I.250";"S.I.250";"S.I.250";"S.I.250";"S.I.250";"S.I.250";"S.I.250";"S.I.250";"S.I.250";"S.I.250";"S.I.250";"S.I.250";"S.I.250";"S.I.250";"S.I.250";"Si 250";"S.I.250";"Si 250";;
"weapons/it_533mm_si270_tipo_l_torpedo/short";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"S.I.270";"Si 270";"S.I.270";"Si 270";;
"weapons/us_533mm_21in_mark16_torpedo";"533 mm Mk.16 torpedo";"Torpille de 533mm Mk.16";"Siluro da 533mm Mk.16";"533 mm Mk. 16 Torpedo";"Torpedo de 533 mm Mk.16";"533-мм торпеда Mk.16";"533-мм торпеда Mk.16";"Torpeda Mk 16 kal. 533 mm";"533 mm Mk.16 torpedo";"533 mm Mk.16 torpido";"21"" torpédo Mk.16";"Τορπίλη 533 mm Mk.16";"Torpedo 533 mm/Mk.16";"ตอร์ปิโด Mk.16 533 มม.";"533 mm Mk.16 어뢰";"533 毫\t米 Mk 16 鱼\t雷";"533 mm Mk.16 魚雷";"533 毫\t米 Mark 16 魚\t雷";;
"weapons/us_533mm_21in_mark16_torpedo/short";"Mk.16";"Mk.16";"MK.16";"Mk.16";"Mk.16";"Mk.16";"Mk.16";"Mk.16";"Mk.16";"Mk.16";"Mk.16";"Mk.16";"Mk.16";"Mk.16";"Mk.16";"Mk 16";"Mk.16";"Mark 16";;
"weapons/uk_450mm_18in_mk15_torpedo";"450 mm Mk XV torpedo";"Torpille de 450mm Mk XV";"Siluro da 450mm Mk.XV";"450 mm Mk. XV Torpedo";"Torpedo de 450 mm Mk XV";"450-мм торпеда Mk XV";"450-мм торпеда Mk XV";"Torpeda Mk XV kal. 450 mm";"Torpedo de 450 mm Mk XV";"450 mm Mk XV torpido";"18"" torpédo Mk.XV";"Τορπίλη 450 mm Mk XV";"Torpedo 450 mm/Mk XV";"ตอร์ปิโด Mk.XV 450 มม.";"450 mm Mk XV 어뢰";"450 毫\t米 Mk XV 鱼\t雷";"450 mm Mk XV 魚雷";"450 毫\t米 Mk XV 魚\t雷";;
"weapons/uk_450mm_18in_mk15_torpedo/short";"Mk XV";"Mk XV";"Mk.XV";"Mk.XV";"Mk XV";"Mk XV";"Mk XV";"Mk XV";"Mk XV";"Mk XV";"Mk.XV";"Mk XV";"Mk XV";"Mk XV";"Mk XV";"Mk XV";"Mk XV";"Mk XV";;
"weapons/de_450_torpedo_1a1";"450 mm LT 1A/1 torpedo";"Torpille de 450mm LT 1A/1";"Siluro da 450mm LT 1A/1";"450 mm LT 1A/1 Torpedo";"450 mm LT 1A/1 torpedo";"450-мм торпеда LT 1A/1";"450-мм торпеда LT 1A/1";"Torpeda LT 1A/1 kal. 450 mm";"Torpedo de 450 mm LT 1A/1";"450 mm LT 1A/1 torpido";"450 mm torpédo LT 1A/1";"Τορπίλη 450 mm LT 1A/1";"Torpedo 450 mm/LT 1A/1";"ตอร์ปิโด LT 1A/1 450 มม.";"450 mm LT 1A/1 어뢰";"450 毫\t米 F 5b 鱼\t雷";"450 mm LT 1A/1 魚雷";"450 毫\t米 F 5b 魚\t雷";;
"weapons/de_450_torpedo_1a1/short";"LT 1A/1";"LT 1A/1";"LT 1A/1";"LT 1A/1";"LT 1A/1";"LT 1A/1";"LT 1A/1";"LT 1A/1";"LT 1A/1";"LT 1A/1";"LT 1A/1";"LT 1A/1";"LT 1A/1";"LT1A/1";"LT 1A/1";"F 5b";"LT 1A/1";"F 5b";;
"weapons/de_533mm_g7a_torpedo";"533 mm G7a torpedo";"Torpille de 533mm G7a";"Siluro da 533mm G7a";"533 mm G7a Torpedo";"Torpedo de 533 mm G7a";"533-мм торпеда G7a";"533-мм торпеда G7a";"533 mm G7a torpedo";"Torpedo de 533 mm G7a";"533 mm G7a torpido";"533 mm torpédo G7a";"Τορπίλη 533 mm G7a";"Torpedo 533 mm/G7a";"ตอร์ปิโด G7a 533 มม.";"533 mm G7a 어뢰";"533 毫\t米 G 7a 鱼\t雷";"533 mm G7a 魚雷";"533 毫\t米 G 7a 魚\t雷";;
"weapons/us_533mm_21in_mark18_mod1_torpedo";"533 mm Mk.8-3 C/D torpedo";"Torpille Mk.8-3 C/D de 533mm";"Siluro da 533 mm Mk.8-3 C/D";"533 mm Mk.8-3 C/D Torpedo";"Torpedo de 533 mm Mk.8-3 C/D";"533-мм торпеда Mk.8-3 C/D";"533-мм торпеда Mk.8-3 C/D";"533 mm Mk.8-3 C/D torpedo";"Torpedo de 533 mm Mk.8-3 C/D";"533 mm Mk.8-3 C/D torpido";"21"" torpédo Mk.8-3 C/D";"Τορπίλη 533 mm Mk.8-3 C/D";"Torpedo 533 mm/Mk.8-3 C/D";"ตอร์ปิโด Mk.8-3 C/D 533 มม.";"533 mm Mk.8-3 C/D 어뢰";"533 毫\t米 Mk 8 Mod 3 C/D 鱼\t雷";"533 mm Mk.8-3 C/D 魚雷";"533 毫\t米 Mark 8 Mod 3 C/D 魚\t雷";;
"weapons/us_533mm_21in_mark18_mod1_torpedo/short";"Mk.8-3 C/D";"Mk.8-3 C/D";"Mk.8-3 C/D";"Mk.8-3 C/D";"Mk.8-3 C/D";"Mk.8-3 C/D";"Mk.8-3 C/D";"Mk.8-3 C/D";"Mk.8-3 C/D";"Mk.8-3 C/D";"Mk.8-3 C/D";"Mk.8-3 C/D";"Mk.8-3 C/D";"Mk.8-3 C/D";"Mk.8-3 C/D";"Mk 8 Mod 3 C/D";"Mk.8-3 C/D";"Mark 8 Mod 3 C/D";;
"weapons/us_569mm_22_5_in_mark13_torpedo";"569 mm Mk.13 torpedo";"Torpille de 569mm Mk.13";"Siluro da 569mm Mk.13";"569 mm Mk.13 Torpedo";"Torpedo de 569 mm Mk.13";"569-мм торпеда Mk.13";"569-мм торпеда Mk.13";"569 mm Mk.13 torpedo";"Torpedo de 569 mm Mk.13";"569 mm Mk.13 torpido";"22,5"" torpédo Mk.13";"Τορπίλη 569 mm Mk.13";"Torpedo 569 mm/Mk.13";"ตอร์ปิโด Mk.13 569 มม.";"569 mm Mk.13 어뢰";"569 毫\t米 Mk 13 鱼\t雷";"569 mm Mk.13 魚雷";"569 毫\t米 Mark 13 魚\t雷";;
"weapons/us_569mm_22_5_in_mark13_torpedo/short";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk.13";"Mk 13";"Mk.13";"Mark 13";;
"weapons/jp_450mm_type44_torpedo";"450 mm Type 44 No.2 torpedo";"Torpille de 450 mm Type 44 Modèle 2";"Siluro da 450mm Tipo 44 No.2";"450 mm Typ 44 Nr.2 Torpedo";"Torpedo de 450 mm Tipo 44 N°2";"450-мм торпеда Type 44 No.2";"450-мм торпеда Type 44 No.2";"450 mm Type 44 No.2 torpedo";"Torpedo de 450 mm Type 44 No.2";"450 mm Type 44 No.2 torpido";"450 mm torpédo typ 44 č.2";"Τορπίλη 450 mm Type 44 No.2";"Torpedo 450 mm/Type 44 No.2";"ตอร์ปิโด Type 44 No.2 450 มม.";"450 mm 44식 2번 어뢰";"450 毫\t米\t四\t四\t式\t二\t号\t鱼\t雷";"450 mm Type 44 No.2 魚雷";"450 毫\t米\t四\t四\t式\t二\t號\t魚\t雷";;
"weapons/jp_450mm_type44_torpedo/short";"Type 44";"Type 44";"Tipo 44";"Typ 44";"Type 44";"Тип 44";"Тип 44";"Typ 44";"Type 44";"Type 44";"Typ 44";"Type 44";"Type 44";"Type 44";"44식";"四\t四\t式\t二\t号";"Type 44";"四\t四\t式\t二\t號";;
"weapons/jp_450mm_type2_torpedo";"450 mm Type 2 torpedo";"Torpille de 450 mm Type 2";"Siluro da 450mm Tipo 2";"450 mm Typ 2 Torpedo";"Torpedo de 450 mm Tipo 2";"450-мм торпеда Type 2";"450-мм торпеда Type 2";"450 mm Type 2 torpedo";"Torpedo de 450 mm Type 2";"450 mm Type 2 torpido";"450 mm torpédo typ 2";"Τορπίλη 450 mm Type 2";"Torpedo 450 mm/Type 2";"ตอร์ปิโด Type 2 450 มม.";"450 mm 2식 어뢰";"450 毫\t米\t二\t式\t鱼\t雷";"450 mm Type 2 魚雷";"450 毫\t米\t二\t式\t魚\t雷";;
"weapons/jp_450mm_type2_torpedo/short";"Type 2";"Type 2";"Tipo 2";"Typ 2";"Tipo 2";"Тип 2";"Type 2";"Type 2";"Type 2";"Type 2";"Type 2";"Type 2";"Type 2";"Type 2";"2식";"二\t式";"Type 2";"二\t式";;
"weapons/jp_610mm_type90_torpedo";"610 mm Type 90 torpedo";"Torpille de 610 mm Type 90";"Siluro da 610mm Tipo 90";"610 mm Typ 90 Torpedo";"Torpedo de 610 mm Tipo 90";"610-мм торпеда Type 90";"610-мм торпеда Type 90";"610 mm Type 90 torpedo";"Torpedo de 610 mm Type 90";"610 mm Type 90 torpido";"610 mm torpédo typ 90";"Τορπίλη 610 mm Type 90";"Torpedo 610 mm/Type 90";"ตอร์ปิโด Type 90 610 มม.";"610 mm 90식 어뢰";"610 毫\t米\t九\t〇\t式\t鱼\t雷";"610 mm Type 90 魚雷";"610 毫\t米\t九\t〇\t式\t魚\t雷";;
"weapons/ussr_533mm_53_38_torpedo";"533 mm 53-38 torpedo";"Torpille de 533 mm 53-38";"Siluro da 533mm 53-38";"533 mm 53-38 Torpedo";"Torpedo de 533 mm 53-38";"533-мм торпеда 53-38";"533-мм торпеда 53-38";"533 mm 53-38 torpedo";"Torpedo de 533 mm 53-38";"533 mm 53-38 torpido";"533 mm torpédo 53-38";"Τορπίλη 533 mm 53-38";"Torpedo 533 mm/53-38";"ตอร์ปิโด 53-38 533 มม.";"533 mm 53-38 어뢰";"533 毫\t米 53-38 鱼\t雷";"533 mm 53-38 魚雷";"533 毫\t米 53-38 魚\t雷";;
"weapons/uk_533mm_21in_mk8_torpedo";"533 mm Mk.VIII torpedo";"Torpille de 533 mm Mk.VIII";"Siluro da 533mm Mk.VIII";"533 mm Mk.VIII Torpedo";"Torpedo de 533 mm Mk.VIII";"533-мм торпеда Mk.VIII";"533-мм торпеда Mk.VIII";"Torpeda Mk VIII kal. 533 mm";"Torpedo de 533 mm Mk.VIII";"533 mm Mk.VIII torpido";"21"" torpédo Mk.VIII";"Τορπίλη 533 mm Mk.VIII";"Torpedo 533 mm/Mk.VIII";"ตอร์ปิโด Mk.VIII 533 มม.";"533 mm Mk.VIII 어뢰";"533 毫\t米 Mk VIII 鱼\t雷";"533 mm Mk.VIII 魚雷";"533 毫\t米 Mk VIII 魚\t雷";;
"weapons/uk_533mm_21in_mk8_torpedo/short";"Mk.VIII";"Mk.VIII";"Mk.VIII";"Mk.VIII";"Mk.VIII";"Mk.VIII";"Mk.VIII";"Mk.VIII";"Mk.VIII";"Mk.VIII";"Mk.VIII";"Mk.VIII";"Mk.VIII";"Mk.VIII";"Mk.VIII";"Mk VIII";"Mk.VIII";"Mk VIII";;
"weapons/de_533mm_dm2a1_seal_torpedo";"533 mm Seal DM2A1 torpedo";"Torpille de 533 mm Seal DM2A1";"Siluro da 533mm Seal DM2A1";"533 mm Seal DM2A1 Torpedo";"Torpedo de 533 mm Seal DM2A1";"533-мм торпеда Seal DM2A1";"533-мм торпеда Seal DM2A1";"Torpeda Seal DM2A1 kal. 533 mm";"Torpedo de 533 mm Seal DM2A1";"533 mm Seal DM2A1 torpido";"533 mm torpédo Seal DM2A1";"Τορπίλη 533 mm Seal DM2A1";"Torpedo 533 mm/Seal DM2A1";"ตอร์ปิโด Seal DM2A1 533 มม.";"533 mm Seal DM2A1 어뢰";"533 毫\t米 DM2A1\t“海\t豹”\t鱼\t雷";"533 mm Seal DM2A1 魚雷";"533 毫\t米 DM2A1 海\t豹 魚\t雷";;
"weapons/de_533mm_dm2a1_seal_torpedo/short";"DM2A1";"DM2A1";"DM2A1";"DM2A1";"DM2A1";"DM2A1";"DM2A1";"DM2A1";"DM2A1";"DM2A1";"DM2A1";"DM2A1";"DM2A1";"DM2A1";"DM2A1";"DM2A1";"DM2A1";"DM2A1";;
